Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI
51818,51.85326948,10.10967578,6.070982,3.921722969,11.38675934,10.04472815,10.31940124,3.201057184,22.549193,23.27330453,23.2503573,24.02629169,23.42543225,23.47786459,23.34435358,23.51666754,23.81226437,23.87275959,24.08008058,24.16756846,24.41083578,24.41083578,26.74695747,1.124119057
51828,52.04725052,9.258591014,6.823115449,3.575261847,12.10842032,10.97728005,9.304581828,3.200746179,23.66835123,22.68244127,22.70449717,23.41521836,22.86556441,22.88197246,22.70632448,22.82835652,23.08485778,23.10519049,23.26391153,23.34222405,23.54156107,23.54156107,26.80721416,1.142325414
51838,51.76943677,9.521097213,6.76677249,3.730172948,11.269539,9.986601168,10.49525395,3.200610101,23.66005383,23.04163713,22.96449215,23.33877528,22.92289227,22.85633661,22.57805413,22.60579302,22.76019366,22.72691148,22.83623047,22.86396298,23.04328326,23.04328326,26.8207675,1.121536962
51848,54.02831494,10.37056995,5.933677722,3.480555795,12.46553761,10.45625436,11.32171951,3.200338148,23.13066389,23.45793041,23.3856711,23.63653985,23.28730218,23.19258255,22.83003233,22.81593463,22.91345934,22.82494794,22.85522286,22.85360514,22.9238584,22.9238584,26.82710849,1.137814978
51858,53.78239391,9.711029027,6.627161464,4.350126512,11.56490076,10.27339141,11.25578474,3.200104455,22.96606728,23.58740591,23.52984452,23.86737704,23.48241199,23.39856561,23.03169214,23.03400281,23.10886575,23.00974059,23.0159795,23.00581238,23.06404101,23.06404101,26.82547946,1.12881292
51868,52.67978631,9.453189802,7.337504955,3.871993322,11.55985982,10.3152732,10.14196521,3.19972713,22.7950409,23.53484571,23.51489273,23.95001959,23.55445935,23.51150032,23.16499576,23.1756235,23.26318302,23.18139941,23.16961653,23.16753718,23.20196139,23.20196139,26.83413004,1.134654381
51878,52.87624632,10.03273291,6.64567,3.593328669,11.42987275,10.99897592,10.17566608,3.199551621,23.11842178,23.44019141,23.45097242,23.95150166,23.53146016,23.48087815,23.19096871,23.21823035,23.3157199,23.25219095,23.2658211,23.25819748,23.30278339,23.30278339,26.88134018,1.175742144
51888,51.92100093,9.670736865,6.42485294,3.841507357,11.47145219,9.946609274,10.56584231,3.199198786,24.671073,23.35752234,23.36624044,23.89787678,23.44894275,23.46395635,23.1405416,23.23480362,23.3195864,23.29648547,23.29255826,23.2971785,23.37364071,23.37364071,26.8584019,1.066174776
51898,53.12936118,10.20772765,6.713895393,3.557051136,11.81558986,10.65929385,10.1758033,3.199011661,26.04872316,23.28472059,23.31202568,23.82971743,23.40731973,23.3768288,23.1009865,23.26271139,23.3068351,23.27264515,23.29851872,23.31653746,23.37243989,23.37243989,26.79027623,1.130891765
51908,53.59280217,9.978392566,6.797858021,3.541908098,11.8372007,10.66650484,10.77093795,3.19878726,28.62664409,23.32989183,23.25830136,23.67476675,23.25808541,23.20287033,22.91681701,22.96395846,23.12223752,23.06932629,23.1407212,23.14903876,23.26039561,23.26039561,26.72802222,1.149601372
51918,53.94784772,9.408881444,6.770245336,3.570493956,12.03678193,10.94815195,11.2132931,3.198434081,32.51085583,24.96738129,24.63252354,24.279962,24.06852344,23.82587295,23.33070971,23.22744584,23.2128911,23.08027249,23.04699984,23.03729513,23.08142777,23.08142777,26.7195103,1.178705204
51928,53.10909846,9.297112295,6.64320025,4.005854175,11.66615309,11.10122115,10.3955575,3.198119884,41.76393809,27.46132097,27.02486466,26.28682122,26.31147143,25.96816047,25.27152486,25.00930576,24.78647353,24.45352428,24.17702778,24.02005383,23.82149586,23.82149586,26.70938322,1.151510899
51938,52.48253853,9.403958048,6.650723085,3.981662215,11.88012792,10.54650401,10.01956325,3.197765329,48.90502075,32.15911235,31.21033555,29.24859785,29.64022694,29.01791663,27.98106799,27.55776056,27.09561084,26.65513928,26.19513287,25.99213289,25.60860951,25.60860951,26.6673295,1.110103314
51948,50.85153268,9.702064794,6.418734508,3.475114394,11.6010243,9.943012968,9.711581712,3.197527616,53.51344329,41.95537204,40.83008995,37.92926002,38.6871684,37.84607969,36.20922743,35.42471253,34.41971922,33.59957931,32.53836125,32.0662405,31.07137115,31.07137115,26.66944312,1.070605256
51958,52.80704789,9.422328616,6.985111466,3.547672824,11.50554429,10.76855874,10.57783195,3.19721436,54.63497166,47.30681839,46.49483134,44.41628965,44.87829415,44.16833683,42.73744284,42.06257508,41.19260409,40.34540794,39.39700054,38.85430778,37.81348885,37.81348885,26.61149818,1.052935072
51968,52.77146116,9.252193156,6.650830316,3.819145877,11.91329316,10.03070055,11.1052981,3.196998829,54.87164091,49.58146648,49.04993317,47.87375118,47.96461174,47.5419009,46.47979525,46.06974412,45.4587282,44.8501406,44.10004514,43.67788982,42.9123351,42.9123351,26.55405016,1.09243313
51978,53.24976178,9.88070426,7.011338101,3.971961816,12.1765945,9.987582736,10.22158037,3.196667055,55.04761417,50.7036884,50.29020232,49.49526755,49.39299031,49.08385679,48.15763474,47.83512035,47.43384935,46.90693048,46.33070061,46.0283452,45.48999713,45.48999713,26.53440289,1.15687733
51988,51.96626924,9.740418385,6.740052732,3.478206007,11.37660297,10.2323345,10.39865466,3.196350062,55.11347062,51.20829342,50.82494299,50.47403853,50.14865914,49.88008851,49.10321295,48.87939693,48.57534817,48.15915114,47.7209024,47.51314312,47.02538313,47.02538313,26.62889265,1.111142736
51998,52.28524855,10.07526275,6.416086362,3.413076408,12.04941415,10.17170832,10.15970056,3.196013357,55.245799,51.60742877,51.26470742,51.00509713,50.62365959,50.3964657,49.6480826,49.50201769,49.25794132,48.87198582,48.52026636,48.30019936,47.9768141,47.9768141,26.67778822,1.153759062
52008,54.70250547,10.28951743,6.532714741,4.064059687,12.13887636,10.28205309,11.39528416,3.19582827,55.27623668,52.06084501,51.72947122,51.53622212,51.1486019,50.93840295,50.24106485,50.06481776,49.84724438,49.4813143,49.16113449,48.97843296,48.66152914,48.66152914,26.6923563,1.151680217
52018,54.96624837,9.710839249,6.552000608,4.362443225,12.2862927,11.67854597,10.37612662,3.195528981,55.24039183,52.43953383,52.16187213,52.01586017,51.61302799,51.42544024,50.7256183,50.61913968,50.40841618,50.06316258,49.75710584,49.61443812,49.31190014,49.31190014,26.67047748,1.164153288
52028,53.63359463,10.23924501,6.632962747,4.115317358,11.68279973,10.38388518,10.57938461,3.19511106,55.30127851,52.74550962,52.48445253,52.42008885,52.00631454,51.82328212,51.18701094,51.07334754,50.93712078,50.59040935,50.34357992,50.19622998,49.95294648,49.95294648,26.55338397,1.142325414
52038,52.75238105,9.747902509,6.555401935,3.469345496,11.28197189,11.09105633,10.60670289,3.194726338,55.30107475,52.95328271,52.69297804,52.66954041,52.24951997,52.03360851,51.48919187,51.37374676,51.23889961,50.92000005,50.69488097,50.54801673,50.34540629,50.34540629,26.59314713,1.164153288
52048,52.7305558,9.626943709,6.987879897,3.50965437,11.69860261,9.808105809,11.09936941,3.194273216,55.29251881,53.09677173,52.87804607,52.88400816,52.46674703,52.27092183,51.70223948,51.61792276,51.51601522,51.18071037,50.991717,50.85255065,50.68720359,50.68720359,26.6253421,1.166232133
52058,53.91977227,10.36030367,7.215811029,3.928448565,11.34856858,10.22902871,10.83761171,3.194089949,55.26430517,53.28658208,53.06296536,53.10579526,52.67755067,52.50631168,51.94447526,51.85746648,51.7803718,51.45955424,51.29585101,51.16934122,51.0076371,51.0076371,26.77077408,312.0564859
52068,54.21228545,9.793456594,7.179390221,3.669823051,12.16696457,10.5728483,10.82980271,3.193817131,55.27978443,53.38113291,53.1772178,53.21476651,52.81088103,52.65925767,52.10513763,52.02219474,51.94826374,51.64912351,51.5039287,51.3911905,51.24822669,51.24822669,26.77250539,627.8434594
52078,53.63641426,9.922697534,7.327518287,3.806880151,12.07094903,9.458007893,11.05036137,3.193445902,55.28872538,53.48925632,53.30223169,53.37191167,52.9493674,52.79415223,52.23827542,52.17945442,52.11725054,51.83256925,51.68581329,51.56609899,51.45719836,51.45719836,26.77681646,629.5501912
52088,63.39005128,11.97838973,10.47885982,2.727801547,13.61493938,12.31332507,12.27673575,3.19318254,55.34004767,53.592255,53.39360512,53.48724592,53.07734472,52.90411994,52.37306879,52.31312595,52.25926563,51.97145407,51.83846171,51.725973,51.62091616,51.62091616,26.70042892,629.3755683
52098,73.9749068,14.77814373,13.47227471,2.433921881,15.86139841,13.58733426,13.84183381,3.192890168,55.37288336,53.73253715,53.5443038,53.61897102,53.20482254,53.05210906,52.52989352,52.4744631,52.43345239,52.13710775,52.01382126,51.90089419,51.80554231,51.80554231,26.67351438,629.6821979
52108,79.57462752,15.61104877,13.55672334,2.693806391,17.72047252,15.39614266,14.59643383,3.192597379,55.41731944,53.86362863,53.67047771,53.767026,53.35449022,53.18512322,52.66835714,52.6066227,52.58927355,52.28664752,52.16562629,52.07141722,51.9801328,51.9801328,26.6123008,628.6084744
