Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,exp_flowrate,DNI,Tamb
47171,94.30916021,20.01791344,15.68313896,7.254036594,18.9298392,17.10544708,15.31878494,51.41915674,49.08125534,53.50793356,53.06679059,56.53489479,56.48835752,58.09248504,57.82626571,62.01233171,61.42017248,65.20279999,65.03968641,68.42721888,64.67489463,1.092309617,648.3354027,25.82605681
47181,94.17328502,19.62339091,15.55340463,7.597852383,18.02242263,17.36730478,16.00890968,51.45420634,49.11969737,53.45946622,53.11779659,56.55747638,56.480589,58.16087572,57.86680639,61.85251655,61.46177273,65.3026017,65.07675635,68.61717238,64.71376103,1.092225623,648.7030855,25.73722223
47191,95.87105983,20.49342419,15.21378039,7.261897744,19.03187361,17.54030794,16.32977596,51.4795706,49.15443742,53.68691782,53.12916979,56.49396432,56.55601359,58.16210972,57.91634348,62.12557633,61.47601575,65.35536267,65.06812853,68.67974507,64.73627976,1.092153038,648.5324133,25.71308153
47201,94.62097335,19.40711718,15.57061797,7.396802582,19.13227401,17.35206505,15.76209655,51.49942803,49.18298871,53.47537715,53.17243153,56.61627844,56.52770298,58.16369815,57.95050785,62.18210757,61.50721238,65.34507262,65.12662376,68.61282114,64.76273719,1.092111338,648.2690302,25.71973326
47211,94.35536185,18.88346773,15.63955621,7.581838022,18.94945743,17.32839341,15.97264904,51.52630974,49.2128817,53.38971135,53.197934,56.65724365,56.6235232,58.30054812,57.96785744,62.15928334,61.56266975,65.39553289,65.12891515,68.66190152,64.80760364,1.092043382,649.2193164,25.67145613
47221,95.54191666,19.72595704,15.61998056,7.245168744,19.13564977,17.15824429,16.65691626,51.56324379,49.26052999,53.62395544,53.24451459,56.69968894,56.65742679,58.26007419,58.00600712,62.23885529,61.56801175,65.36345344,65.13290665,68.81745347,64.82795303,1.091981866,649.6228193,25.7450272
47231,95.78509906,20.88560103,15.57998592,7.376667964,18.45559545,17.44931334,16.03793535,51.58649438,49.28234501,53.90261599,53.27539857,56.72197196,56.6534087,58.28526046,58.06758938,62.15029937,61.63892261,65.49902488,65.26310933,68.81098938,64.86024798,1.091903943,649.2551365,25.67850816
47241,98.1185326,21.27671132,15.4131152,7.449063182,19.34643031,17.75614447,16.87706811,51.63669135,49.32277052,54.02983596,53.31518337,56.72504032,56.73088494,58.3788477,58.08503301,62.36506069,61.63951696,65.56772432,65.21777277,68.9515013,64.89579697,1.091840423,649.6733888,25.71013438
47251,95.66296251,21.25742833,15.38018311,7.261680529,18.99390293,17.45152937,15.31823826,51.66154408,49.35243466,54.05556666,53.35600043,56.75881239,56.74622414,58.35284567,58.1437177,62.34605259,61.74746068,65.60855079,65.32312852,68.7122354,64.93080508,1.09176322,647.5821271,25.76499247
47261,95.92438427,19.42706206,16.09811768,7.37386419,18.51906366,17.22138037,17.28489632,51.69428688,49.38579691,53.68429119,53.37407066,56.935992,56.73211565,58.36368057,58.15545221,62.25303984,61.74863545,65.55909351,65.34581019,69.17032199,64.98732322,1.091680814,648.1900152,25.78067196
47271,95.12215537,19.1168271,15.37033392,7.204609907,18.9613569,17.31398103,17.15504652,51.72407157,49.42870057,53.65885222,53.41328317,56.81441471,56.79688154,58.39111014,58.19164513,62.38739451,61.80944671,65.64066646,65.38347591,69.1795268,65.0146857,1.091603145,648.2711372,25.74727193
47281,95.21017863,19.44792857,15.70982767,7.726869521,19.21146884,17.03845463,16.0756294,51.73689029,49.43890343,53.74257274,53.39996507,56.87642288,56.80561712,58.51551085,58.20307039,62.45441307,61.8399197,65.61039191,65.39106238,68.94846916,65.04087014,1.091539262,648.2374242,25.76822765
47291,96.62977223,20.80608471,15.74326732,7.016772369,18.88199396,17.87491086,16.306743,51.76474663,49.46862837,54.07302057,53.45819484,56.94218418,56.91184016,58.4646538,58.25980455,62.43839495,61.85305609,65.80877872,65.37259428,68.98128094,65.08200059,1.091498031,648.6251241,25.72971275
47301,96.03983328,20.01609797,15.59183454,7.832503024,18.53728096,17.82433367,16.23778312,51.79620101,49.49965172,53.92947861,53.48173484,56.93241378,56.85396755,58.58740394,58.27497382,62.37751897,61.84106353,65.78582403,65.43902915,69.03266505,65.110127,1.091434222,648.2184606,25.72993995
47311,93.13309472,19.66257567,15.68273037,7.103945549,18.08053929,17.12331721,15.47998664,51.848565,49.55608414,53.90798387,53.52864038,56.99968462,56.97091484,58.54322455,58.34017966,62.34192874,61.90303315,65.69292115,65.45500136,68.88117252,65.1467138,1.091355975,649.0623401,25.7048158
47321,96.31660136,19.63293871,15.8212411,7.694946,19.20127896,17.22777237,16.73842423,51.87070954,49.56702546,53.91279323,53.53702589,57.03907114,56.92511563,58.62839851,58.33439305,62.58461257,61.92686089,65.74024303,65.5083751,69.21343962,65.19404254,1.091248601,648.165784,25.57900653
47331,94.61456155,19.52029346,15.50537054,7.549464754,18.73514378,17.20072253,16.10356649,51.91339515,49.61367226,53.93467454,53.59498035,57.02724132,56.95127126,58.62241695,58.38973078,62.53693272,61.93905448,65.74659771,65.54363036,69.10830768,65.22526785,1.091206015,649.9020054,25.66499005
47341,93.69970765,19.4756663,15.14060721,7.3854347,18.44626163,17.19056733,16.06117048,51.93196956,49.63269472,53.94404761,53.65001391,57.00170928,57.03295097,58.66787399,58.41744856,62.50092083,61.96404042,65.76953805,65.5665719,69.12205353,65.25538092,1.091147991,649.4215946,25.65124421
47351,94.02798285,19.0775119,15.62149079,7.258908468,18.37552368,17.08264938,16.61189863,51.9625729,49.65896734,53.88251115,53.66842621,57.12684632,57.07852489,58.68556453,58.47377333,62.54190494,62.02544164,65.80734561,65.59676449,69.27444961,65.26182693,1.091062511,649.8872559,25.62014064
47361,96.00443307,20.05498178,15.55311214,7.504879666,18.34264842,16.83813213,17.71067893,51.989896,49.69643039,54.13667009,53.70923088,57.15274166,57.08756448,58.74916981,58.50863609,62.56975949,62.1313479,65.85936639,65.63624263,69.55744588,65.30847805,1.090989976,649.5922669,25.58384286
47371,97.15927859,22.19003644,15.73381587,7.453676437,18.9341136,17.18332707,15.66430918,52.025064,49.7179715,54.63116912,53.73242876,57.21612501,57.11813677,58.76848941,58.51380806,62.70609689,62.12372891,65.92836808,65.69247897,69.16078542,65.32192692,1.090934526,650.0452858,25.58067863
47381,94.87885485,20.50219819,15.53461548,7.54129494,18.72473054,17.06959995,15.50641574,52.06637461,49.75609686,54.29587614,53.76424013,57.20405301,57.15595817,58.82581885,58.59000991,62.73620648,62.18569036,65.96539318,65.7472039,69.18077255,65.36388679,1.090863958,649.3478473,25.58257036
47391,96.08043968,20.60002146,15.71782434,7.46552716,18.59148504,17.4556655,16.24991619,52.06510085,49.77444415,54.33626949,53.78593349,57.26660799,57.18098304,58.83420613,58.59480463,62.7118444,62.16984572,66.03536097,65.80843893,69.4069439,65.38681714,1.090771854,650.4182362,25.61222393
47401,96.16502909,19.58654409,15.88250534,7.037059779,18.32788031,17.48129451,17.84974505,52.12080381,49.81188813,54.14937065,53.83392355,57.35113869,57.29226032,58.85063242,58.59012116,62.64886986,62.22885989,66.10013034,65.79144652,69.74431114,65.41687139,1.090749396,650.9018076,25.64590281
47411,95.57204265,20.33872572,15.66379989,7.865928519,18.27888871,17.88728709,15.53741272,52.13610478,49.84622871,54.35073721,53.82962096,57.29875274,57.23919865,58.981301,58.66892678,62.71723397,62.1985598,66.16013722,65.80239869,69.24353893,65.45896586,1.090639528,650.5520349,25.73277241
47421,95.79389461,18.90217623,15.66065395,7.567266073,19.18548344,17.55916954,16.91914538,52.1635097,49.85767495,54.04424331,53.86510308,57.33371948,57.28899866,58.96504254,58.73553655,62.98485351,62.29691923,66.18603034,65.82067761,69.5680323,65.50592285,1.0905825,651.8573615,25.88182474
47431,97.45834727,19.93069612,15.68308788,7.611616511,19.03202366,17.70678437,17.49413873,52.19409831,49.90741553,54.32193886,53.90826809,57.38197302,57.28803792,58.97396291,58.72896203,62.94443509,62.38050366,66.30244458,65.95524709,69.83008835,65.54237858,1.09054491,651.6845822,25.88525207
47441,93.80857506,18.95503903,15.73848398,7.475021509,18.68637262,16.81471467,16.13894326,52.22120037,49.93551776,54.13418824,53.9661853,57.45236689,57.37394082,59.02970909,58.77999829,62.91915733,62.40567705,66.13025108,65.965833,69.54071906,65.57760896,1.090480227,652.002749,25.95028743
47451,93.98970773,17.3068833,15.43478993,7.449128181,19.21608729,17.32883876,17.25398028,52.25568927,49.95791506,53.79182904,53.97632437,57.39552214,57.35260046,59.00277144,58.78876484,63.04561596,62.43550997,66.27428764,66.01467453,69.83686914,65.62623131,1.090388858,652.2229372,25.92819953
47461,97.2836501,18.62936953,16.01590286,7.4139358,19.86339814,18.24178509,17.11925867,52.26544798,49.97906019,54.10621491,53.98449711,57.53266384,57.41963488,59.06211989,58.79871394,63.19925564,62.41091081,66.45219999,66.07343112,69.86603555,65.66953605,1.090315813,653.0257289,25.9329269
47471,94.90421715,17.51234876,15.63466994,7.346891098,18.70765039,17.53516287,18.1674941,52.30131701,49.99583211,53.87564449,54.02978433,57.49360216,57.39540253,59.02308591,58.86387558,63.00850371,62.48158466,66.36645144,66.05241192,70.07736993,65.69667989,1.090281337,653.7558268,25.85120603
47481,94.85673908,18.64169547,15.70626478,7.286243094,19.4759131,17.5578216,16.18880103,52.32778463,50.03940464,54.16975014,54.05127197,57.53122903,57.47437823,59.08875399,58.90058019,63.21575903,62.52137588,66.41157296,66.11075287,69.69762304,65.74561726,1.090194364,653.0731379,25.86209609
47491,95.99222862,19.52699775,15.73286364,7.79460944,18.42152903,17.19287683,17.32335193,52.34475824,50.04621339,54.37291941,54.0542708,57.54028931,57.47152915,59.19862433,58.92041353,63.00217466,62.55777421,66.36729601,66.15226447,69.99069636,65.77525971,1.090141801,653.0489066,25.84035269
47501,96.4202932,20.25218419,15.58563029,7.283402819,19.03483475,17.3529054,16.91133575,52.39238266,50.08368017,54.57128189,54.11040085,57.56395927,57.50935642,59.12325696,58.91689685,63.1347509,62.53408133,66.37924328,66.1738442,69.92116047,65.8078183,1.09009028,652.5495323,25.80649068
47511,97.23929378,20.78306962,15.23811273,7.343774787,19.66497871,17.31776626,16.89159166,52.42012641,50.1139213,54.71932831,54.12866164,57.50533854,57.55612157,59.18345923,58.97755373,63.33519831,62.56124066,66.39875665,66.15348726,69.89656545,65.821286,1.090050402,652.8287183,25.82177896
47521,96.13893782,19.93254376,15.34520461,7.793116002,18.76484277,17.56174861,16.74148207,52.43943099,50.13775958,54.55508535,54.13534057,57.53604891,57.51357847,59.24064013,58.99117727,63.14972444,62.57775996,66.46968493,66.19776447,69.90790709,65.85974254,1.08995408,652.3978236,25.75811547
47531,96.82662759,19.56812658,15.53980728,7.583933069,19.21457458,17.9470731,16.97311298,52.46287614,50.18689208,54.52364404,54.18644974,57.63043245,57.55583307,59.23660903,58.938642,63.19703861,62.57395835,66.55144716,66.18075121,69.9423878,65.90925955,1.089907321,651.4338415,25.65662885
47541,98.45137995,20.97037326,15.84051907,7.573045689,18.53799785,17.45710323,18.07234086,52.50553997,50.20305475,54.85097057,54.19485497,57.70577956,57.58894021,59.26744533,58.97689262,63.08569185,62.64489161,66.51411918,66.2074827,70.21307278,65.96332186,1.089815073,652.0259267,25.56480738
47551,96.08054422,19.74051271,15.52064709,7.558126288,18.67962636,16.75119684,17.83043494,52.53253148,50.24669282,54.62238136,54.22834721,57.66865895,57.62147377,59.29681053,59.04106654,63.18159866,62.67870272,66.39177852,66.23364276,70.18594284,66.0009078,1.089725041,651.9047704,25.6793613
47561,93.73846793,19.16397161,15.61349508,7.207134831,17.83045158,17.82410837,16.09930645,52.56512034,50.26812982,54.51629221,54.28071128,57.74182384,57.64004091,59.23767839,59.107449,63.06000411,62.69207404,66.64322303,66.33905982,69.90786433,66.0518986,1.089655744,651.0514092,25.71976788
47571,95.01281999,17.73740353,15.79847816,8.059123417,19.76416408,17.7687722,15.88487861,52.6024339,50.3091096,54.24137232,54.30110555,57.80352159,57.67455459,59.46120789,59.14126575,63.5228476,62.746696,66.68591294,66.34636308,69.86793352,66.07040247,1.089563196,651.2600086,25.88291394
47581,94.60069686,19.45108479,15.85518795,7.177392861,18.66586603,16.9391834,16.51198182,52.63227625,50.34809402,54.66046212,54.34262221,57.85776841,57.7768862,59.3681373,59.18717169,63.32545426,62.82773936,66.58321084,66.39708443,70.05784394,66.09895129,1.089514229,650.8112038,25.80449426
47591,96.79354835,20.99613733,15.64489911,6.949904261,18.73726394,17.47531354,16.99003017,52.6789517,50.39309212,55.04836917,54.3795723,57.84836938,57.80837783,59.34931507,59.17777837,63.33221657,62.81522032,66.68985806,66.4502052,70.2172456,66.14669996,1.089428609,650.7142788,25.82233229
47601,94.0166465,19.4781178,15.90705337,3.020063466,20.85033572,17.942039,16.81903714,52.70316418,50.42554736,54.74460339,54.37855211,57.90576431,57.74916813,58.41883362,58.57425788,63.19758797,62.71465064,66.69309828,66.45501348,70.18444794,66.16248443,1.089339004,649.8103481,25.78592545
47611,92.14095899,19.83791096,15.54309753,0.664626367,20.80074704,18.72310394,16.57147316,52.72458173,50.4427005,54.84173954,54.44158673,57.88825473,57.81568662,57.96306692,57.97856821,62.5911153,62.31125938,66.46309097,66.2930865,69.96779588,66.17481841,1.089288764,649.7049948,25.73760126
47621,92.6386942,18.65440293,15.43377601,2.569952544,19.44903129,18.8284322,17.70309922,52.76577309,50.47717976,54.61399095,54.45595379,57.87855689,57.83294915,58.40286331,58.06457236,62.37760079,61.90977797,66.08518199,65.98930852,69.91515806,66.2061406,1.089232416,649.4100057,25.7099831
47631,93.35874479,18.25950477,15.4418113,4.960695786,19.08870369,17.82021595,17.78781331,52.79404779,50.49682246,54.54621196,54.5190849,57.94359774,57.89080214,58.99092998,58.53841292,62.77169292,61.99220309,65.94417201,65.82096534,69.76574837,66.21543732,1.089191757,648.5271456,25.81964108
47641,93.97274546,19.07057819,15.7958958,5.607071477,18.36154291,16.84378019,18.29387689,52.8053968,50.51165868,54.7412644,54.54280055,58.04612439,57.9546905,59.19826588,58.9164621,62.98881304,62.24414252,65.97987346,65.85756396,69.91490745,66.21171366,1.089102813,648.1057327,25.89135772
47651,93.50008814,18.9612681,15.84709594,6.408433258,18.09170214,17.53377265,16.65781605,52.82879321,50.53724259,54.74273217,54.54006684,58.05485269,58.02767016,59.4490202,59.11650221,63.12912754,62.49773614,66.38661623,66.02598568,69.72058413,66.23676801,1.089069819,648.0888761,25.77470528
47661,92.52304208,18.74740068,15.59788041,6.961950978,18.55265107,17.13809404,15.5250649,52.87644069,50.57295135,54.7311964,54.58316564,58.04283506,57.97656263,59.52074994,59.27872688,63.39377572,62.70593642,66.50723111,66.24584074,69.68935941,66.22590541,1.089020077,647.1712494,25.75758314
47671,96.57259328,19.79344431,15.73057005,6.984714244,18.52318096,17.16298954,18.37769417,52.88570798,50.59251799,54.98298235,54.61717896,58.10644066,58.03814837,59.58745623,59.32366195,63.43236404,62.82099185,66.62798434,66.35405827,70.43048934,66.23601593,1.088969764,646.4706504,25.71644639
47681,96.77311402,20.70547759,15.62522822,7.156278152,19.17040054,16.94942074,17.16630877,52.90648683,50.61796554,55.21099384,54.63411107,58.10020429,58.06291327,59.65036702,59.39174367,63.64425085,62.93673806,66.69657256,66.52747338,70.33541945,66.25914055,1.088907615,646.7930313,25.85144548
47691,94.65927095,18.89836998,15.57883838,7.048620486,18.44090744,17.4422262,17.25030848,52.93731359,50.64810686,54.84043295,54.66085606,58.11679277,58.09859677,59.6622298,59.41954798,63.51039272,62.98423446,66.85353642,66.55498753,70.38171535,66.25104194,1.088865394,646.0671475,25.88206739
47701,93.90202973,18.56460031,15.64567272,7.489691971,18.33257354,16.85734604,17.01214516,52.97574702,50.66712695,54.78564172,54.67787238,58.14882964,58.01179628,59.67336758,59.44774947,63.51478963,63.06710194,66.8068662,66.58984125,70.36394735,66.24535585,1.08880443,647.6674632,25.90656995
47711,98.04839504,19.76611577,15.84871512,7.550552074,19.13028305,18.22784713,17.5248819,53.00504736,50.70838425,55.09379097,54.7114194,58.22769253,58.09538174,59.770584,59.45472568,63.69906345,63.06689423,67.11101318,66.73118273,70.61933839,66.28457073,1.0887204,647.5842341,25.92877113
47721,95.72683336,19.6808035,15.62679258,7.018601939,18.76605462,17.96605125,16.66852947,53.01237132,50.72781679,55.09454875,54.74866531,58.21590253,58.20804045,59.7653119,59.51725279,63.68102234,63.13404343,67.12031005,66.70800524,70.40638068,66.32612371,1.088657315,647.7517458,25.94743874
47731,94.51890589,19.99821142,15.8194279,7.216634218,18.29450883,17.0982564,16.09186712,53.03818268,50.76006586,55.1973441,54.78615203,58.29622609,58.2283891,59.829643,59.55599827,63.61525258,63.19806902,66.99189435,66.78562881,70.35615271,66.34350226,1.088627743,646.6413226,25.89258519
47741,96.34325041,18.16048859,15.54191496,7.687754225,18.89605351,17.51300333,18.54403579,53.06326412,50.78554022,54.81525852,54.832135,58.28080538,58.20420729,59.91008011,59.64430179,63.83723814,63.24365674,67.12970142,66.80116032,70.91598575,66.37359442,1.088573468,646.0545051,25.86504066
47751,94.991447,18.71408381,15.47514394,7.563915368,19.21302125,17.23638876,16.78889388,53.12891181,50.82145042,54.97428432,54.82503551,58.25911773,58.18162032,59.86012538,59.63609664,63.89964953,63.23187577,67.05679503,66.80686005,70.53247593,66.41266832,1.088501201,646.6929457,25.9384736
47761,94.77295644,19.32342338,15.76778593,7.143095087,18.83418092,17.51265617,16.19181495,53.14671194,50.84055758,55.12908313,54.84686852,58.34627706,58.25755151,59.84284751,59.63789871,63.8178447,63.30227501,67.18892966,66.88346067,70.47697568,66.43148899,1.08838105,645.5709337,25.93372547
47771,94.65115349,19.35793527,15.24505463,5.565175282,19.30218713,17.93537622,17.24542495,53.16764863,50.86117242,55.15749391,54.8461831,58.22968732,58.18116687,59.41630801,59.49466052,63.7786092,63.1991405,67.17973766,66.78087617,70.60834479,66.42744699,1.088346453,646.0176315,25.88000731
47781,92.70255198,19.5631873,15.69498216,1.89028916,20.42714379,18.62514127,16.50180831,53.2019812,50.89057417,55.23271279,54.91040897,58.39398181,58.27336176,58.69292006,58.81711011,63.35100781,63.05440901,67.18834404,66.91870822,70.58135981,66.46853206,1.088280465,645.7679443,25.85389136
47791,92.36780641,19.26058083,15.2223187,0.638540081,21.08071723,18.34730076,17.8183488,53.229236,50.91207257,55.18731668,54.92458657,58.30346329,58.23742356,58.37915941,58.39533153,63.07458876,62.70486671,66.77739132,66.6759345,70.63104839,66.51153804,1.08821164,645.809032,25.82487027
47801,94.6320782,20.70327716,15.21632568,2.562935784,18.92485848,19.3939191,17.83076199,53.25999688,50.92762495,55.52332875,54.94834233,58.32605519,58.19891701,58.7678363,58.44128175,62.64221299,62.29396484,66.59901794,66.3080669,70.26613111,66.50987571,1.088158029,645.8996358,25.89444328
47811,93.49967707,18.15280909,15.29309946,5.261335788,18.75134088,17.99096178,18.05013006,53.29037294,50.94454059,54.97433192,54.97846394,58.37342057,58.24516204,59.41314024,58.94251917,63.10518019,62.3621091,66.35597151,66.12301952,70.13001685,66.52530149,1.088093426,646.6929457,25.87386668
47821,91.69038392,17.77086644,15.47285438,5.837070141,18.28621268,17.12356938,17.1998109,53.33054646,50.98695732,54.93223469,55.01432365,58.44942358,58.36317302,59.65905023,59.27177939,63.33146782,62.65729217,66.4588643,66.16924748,69.98774586,66.57130101,1.088017714,646.3937425,25.88964886
47831,92.2602512,18.03150335,15.48043894,6.744226399,19.03244237,16.83990671,16.13173342,53.35411774,51.00795802,55.01142778,55.04619695,58.48326306,58.45563673,59.95303304,59.6160972,63.84180185,63.03322205,66.7721259,66.51097583,70.09264651,66.62475499,1.087928336,646.6750357,25.94079613
47841,96.6378885,19.9371598,16.05002586,7.020852558,18.78058126,17.07346985,17.77579917,53.3798932,51.0427876,55.46950839,55.09782109,58.66146726,58.50178178,60.06064745,59.74392999,63.9138514,63.2256799,67.01656509,66.68577595,70.63260191,66.62955947,1.087892702,646.9531682,25.9846636
47851,94.35733233,19.64324791,15.77361042,6.87268177,18.76788384,17.23426571,16.06564268,53.41520741,51.0690137,55.43076359,55.129051,58.63155445,58.54486189,60.07092923,59.79596551,63.96334229,63.32338016,67.15021964,66.85124287,70.41859159,66.62593319,1.08782101,646.8688856,25.95393734
47861,96.47429467,19.18607383,15.9648303,7.594145251,18.71863209,17.3738986,17.6367146,53.43268874,51.08933584,55.34980006,55.14066575,58.68581985,58.48975088,60.17610862,59.91440025,64.07106424,63.45802402,67.31607617,66.97814252,70.89455565,66.63122459,1.087762526,647.0901274,25.96823442
47871,95.72023427,19.43656448,15.83025415,7.390421889,19.1165616,17.57962092,16.36681124,53.46661747,51.13135313,55.44762766,55.1903098,58.70573161,58.56783509,60.20902481,59.90175443,64.14696597,63.51174806,67.41565145,67.07817299,70.71274794,66.65847326,1.087715578,646.8509756,26.05194717
47881,95.10059782,18.69012124,15.49652389,6.94925189,19.0241103,17.12970162,17.81088889,53.48542245,51.16465453,55.31542537,55.19537296,58.63689796,58.59602271,60.13933812,59.96516566,64.19011001,63.53674348,67.34097059,67.08612439,71.04163207,66.67851976,1.087647751,647.4230437,26.07075166
47891,95.75260888,20.07037736,15.65475501,7.241065145,18.78321966,17.18766636,16.81552534,53.50233071,51.20068327,55.65811889,55.20461572,58.68138456,58.60727105,60.2154412,59.98763006,64.15920047,63.53855555,67.35576909,67.16273284,70.89729749,66.71750893,1.087615435,647.1891595,26.02830139
47901,94.18076534,18.68312714,15.87472235,7.363174253,18.42608711,17.32812843,16.50552606,53.52380234,51.22049773,55.36996766,55.20244453,58.72817566,58.58781004,60.2231503,60.03753693,64.12991899,63.57382708,67.4223556,67.20401666,70.86984751,66.74513497,1.087581602,646.7919778,25.99767329
47911,95.92747361,20.04897245,15.56066981,7.302801396,18.69097696,16.93024514,17.39380785,53.54945095,51.2497543,55.70290451,55.25956428,58.71580126,58.6547149,60.27676668,60.05681702,64.20833791,63.65853576,67.4189741,67.27968613,71.14308807,66.79102514,1.087501034,647.1364829,25.96965227
47921,96.39922844,20.09650993,15.73557424,7.327485052,18.51893142,18.09978439,16.6209434,53.58097463,51.2660216,55.72999994,55.26923593,58.76453251,58.69738381,60.32501641,60.11786439,64.23141988,63.62513481,67.6455864,67.29468814,70.98664916,66.83805528,1.087435402,646.5844319,25.94264743
47931,96.87287912,17.90471037,15.39443481,7.641233243,19.40274349,18.08531113,18.44444607,53.61795354,51.29773131,55.27511067,55.32530107,58.74504403,58.68687804,60.38431312,60.08065611,64.3908108,63.66575626,67.68325454,67.26764095,71.36491801,66.86386012,1.087364597,647.5895018,25.91243711
47941,97.5215316,19.33155138,15.84396045,7.214043153,19.03161547,17.91130922,18.18905191,53.62913178,51.32909533,55.62375033,55.34951599,58.86937545,58.79257338,60.39522936,60.15396872,64.38199062,63.7344904,67.71362752,67.33160716,71.37244699,66.91506647,1.087284834,648.0477884,25.9182818
47951,95.22931012,17.69762369,15.73026003,7.184566673,19.22794682,17.57609611,17.81281679,53.65873061,51.35759665,55.28933609,55.37391219,58.86857819,58.80749603,60.40363372,60.15586518,64.42758426,63.78905879,67.69379942,67.38500445,71.34233542,66.93062019,1.087264307,648.7241562,25.92904513
47961,95.73072242,19.27125955,15.90200456,7.065908223,18.88451953,17.28889064,17.31813991,53.7036628,51.40519344,55.68675693,55.40935318,58.94235744,58.84197852,60.4118362,60.22870596,64.42434606,63.80263077,67.64376439,67.44917235,71.29680438,66.95627435,1.087207943,648.2658696,25.89971553
47971,97.16399214,19.75812139,16.15501815,7.866044597,17.84325044,17.55166603,17.98989152,53.73096093,51.42344725,55.81365111,55.40265812,58.99226169,58.83956161,60.58737652,60.28800876,64.2527332,63.8925643,67.79249944,67.51797181,71.51527953,66.98880085,1.087090915,648.8684901,25.80782798
47981,96.42655889,19.79037153,15.55050816,7.809213883,18.25880666,16.74854304,18.26911562,53.75713664,51.45968507,55.85732575,55.42993396,58.88542984,58.77763747,60.51293166,60.26831615,64.32562608,63.87469027,67.59640282,67.39106007,71.45066076,67.03633564,1.087023944,648.8990425,25.78548931
47991,96.24000842,19.49911862,15.73148213,6.687735286,19.38965727,17.67504667,17.25696844,53.78673079,51.48903026,55.82215356,55.45500146,58.95087496,58.82714149,60.31330003,60.2358722,64.54467085,63.81785692,67.74563224,67.45968153,71.29455087,67.07853647,1.086973202,649.4974489,25.84342766
48001,94.65808191,18.11223779,15.50519144,7.672966122,18.09563992,17.4905422,17.78150443,53.80580025,51.51908043,55.54426008,55.45223374,58.89803551,58.80394258,60.50914696,60.24119031,64.26268133,63.82316817,67.71018508,67.47752783,71.42920684,67.10198292,1.0869054,649.6006951,25.87420648
48011,94.5279028,18.12460752,15.65345929,7.111822225,18.60867871,16.68616036,18.34317468,53.86421026,51.54365783,55.57187584,55.47235037,58.95135243,58.86826539,60.4488773,60.22939201,64.36519549,63.8535237,67.56204493,67.45097652,71.52777138,67.1448531,1.08682732,648.8200276,25.88753552
48021,94.8834162,18.58825726,15.48403995,7.25250523,19.22676976,17.17336685,17.15847715,53.87584729,51.57284156,55.70448609,55.5082702,58.9499349,58.87178822,60.48381527,60.26792397,64.54149179,63.82252216,67.63967652,67.43926211,71.2531069,67.17367198,1.086727429,649.1992993,25.8432711
48031,94.33461453,17.88610419,15.63802253,7.233134495,18.32799641,17.63932271,17.61003418,53.90962642,51.60665377,55.58234611,55.52514853,59.00114116,58.86393667,60.47170531,60.25334421,64.32725959,63.81356463,67.73440281,67.44083778,71.35516576,67.1826379,1.086695556,648.6725331,25.84880025
48041,95.17402273,17.62983285,15.44064618,7.623380774,18.31111857,18.18884599,17.98019837,53.94226477,51.65041733,55.56943304,55.55955688,58.99192834,58.83338949,60.52802547,60.31752423,64.38798605,63.85099003,67.89427132,67.45314777,71.45004783,67.220478,1.086615996,648.4765761,25.81938803
48051,94.53359832,17.50876704,15.02994759,7.421024187,18.72998246,17.135346,18.70853105,53.95934783,51.66078642,55.55305564,55.54985792,58.89107562,58.87760189,60.52732537,60.27463188,64.43838219,63.88480817,67.69406439,67.3635478,71.52252937,67.23993406,1.086569716,648.5313597,25.76718512
48061,93.24031563,18.34017314,15.61797112,7.320885838,18.40665059,17.51666061,16.03797433,53.98985787,51.68776345,55.76497652,55.60530769,59.07734667,58.87390167,60.50141146,60.30639337,64.39838507,63.86811491,67.76225249,67.46913701,71.03454711,67.24005109,1.086538021,649.0876248,25.80345205
48071,97.01771669,20.52448936,15.64174417,7.293724164,18.55304572,18.05203775,16.95267553,54.01709997,51.72675913,56.28994563,55.62960133,59.10721262,58.97540387,60.59700931,60.34589391,64.47077157,63.86273752,67.87622665,67.4664518,71.23552097,67.27252435,1.086448253,648.7610298,25.84900521
48081,94.68499728,19.13973997,15.31864979,7.208523173,19.11835409,17.27608013,16.62365013,54.01909912,51.75402513,56.00954939,55.65229134,59.05823551,58.99738307,60.60012403,60.37930568,64.63007501,64.0059326,67.84709127,67.48948973,71.1855873,67.29690686,1.086395271,649.5943739,25.89505838
48091,95.66686693,18.9712822,15.32616279,7.030775824,18.9526719,17.41808851,17.96788569,54.05538266,51.80366392,56.02182802,55.68201946,59.08971056,58.98327533,60.54653109,60.37418302,64.58820922,63.91452541,67.78734512,67.52714856,71.52221276,67.33232786,1.086370884,649.9336113,25.94309711
48101,94.4007632,18.183072,15.32371806,7.233639319,19.52520073,17.68640419,16.44872889,54.08781981,51.83399373,55.87719034,55.72859672,59.13598602,59.14519202,60.75366753,60.45611508,64.79774808,63.98649253,67.91924985,67.58852455,71.2460718,67.35720504,1.086293802,649.6059628,25.90256776
