Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI,m2_T_WB,m3_T_WB
52591,-17.62280849,10.20874244,2.209250604,-2.387758914,-0.206415355,0.535554488,-2.485295741,2.999098098,76.31510301,76.31510301,76.93201539,76.87831086,76.55990824,76.41872024,75.81392195,75.68884605,75.65707366,75.14692616,75.13596246,74.97933816,74.86522604,74.86522604,28.49614288,661.9656238,77.24181015,78.62341538
52601,-16.60449997,8.235320434,4.097390133,0.856298431,5.578522351,7.151604057,-0.892551378,2.998851359,76.32893235,76.32893235,77.02341288,76.97759992,76.66613252,76.53501294,75.91544562,75.80647952,75.75524089,75.22562706,75.24531696,75.07012157,74.96272202,74.96272202,28.62275028,661.7702123,81.49267656,81.79519934
52611,-16.01906901,7.740736373,4.659861243,1.924191111,6.174203718,8.664532095,-0.097605682,2.99824086,76.35155148,76.35155148,77.06524296,77.00739835,76.68698042,76.56995721,75.96717062,75.85372945,75.81054577,75.30151668,75.3149416,75.13862751,75.03324175,75.03324175,28.9094031,659.727747,82.75135952,82.57905204
52621,-15.82014405,7.475263093,4.820364746,1.906969089,6.479319137,9.63817532,1.923767511,2.997467589,76.37577447,76.37577447,77.057787,77.05817433,76.73216189,76.59880449,75.99780748,75.883695,75.84901379,75.34020831,75.35542323,75.1990228,75.07349966,75.07349966,28.84986304,660.4241601,83.32308814,83.30773872
52631,-14.98458356,7.117753894,4.57684051,2.004124742,7.197121893,10.00414436,2.366590923,2.996827734,76.3793137,76.3793137,77.11779216,77.07250477,76.87246632,76.65631916,76.03339372,75.93248242,75.89310244,75.39190425,75.41562162,75.23080509,75.14555678,75.14555678,28.62485182,661.8253017,83.74209112,84.04060319
52641,-11.88777284,7.357718724,4.812621425,2.170853023,7.501963023,10.93539059,2.647514439,2.996109231,76.40033925,76.40033925,77.21924306,77.11535094,77.29256804,77.14376822,76.95223191,76.67790797,76.66135017,75.93728959,75.98024959,75.62068409,75.42132377,75.42132377,27.82033297,660.512511,83.97972675,84.37455414
52651,8.638616946,6.881903592,5.104080622,2.348679385,7.737120657,11.19767127,3.103889119,2.995268698,76.41687454,76.41687454,77.07753282,77.10702521,77.43572823,77.2967728,77.36546723,77.21017787,77.65770108,76.97612719,77.54984699,77.20010872,77.12850599,77.12850599,26.99133116,661.2931174,84.18551309,84.67761064
52661,15.007816,7.795833486,5.328110094,2.58191342,7.467360568,11.16638701,3.013813332,2.99450478,76.45378025,76.45378025,77.07488819,77.05716512,77.43106711,77.28786027,77.44225519,77.29412555,77.78953668,77.21133454,77.9065668,77.69824035,77.69040858,77.69040858,27.32100379,667.1658549,84.45369216,84.93842476
52671,19.16538828,7.403131485,5.204660691,2.779191988,8.276472489,12.03060692,2.762664915,2.993985456,76.49883728,76.49883728,77.09879867,77.0691457,77.4560261,77.30901515,77.46206767,77.359585,77.87961236,77.31304284,78.08659863,77.92391838,78.07831913,78.07831913,27.24632555,656.0606641,84.62215435,85.09328302
52681,20.96869193,7.447918511,5.05902215,2.909595938,7.701532142,11.43834686,3.299623391,2.993491404,76.52504791,76.52504791,77.09643775,77.09947543,77.4668891,77.34986197,77.5107465,77.41139622,77.98915745,77.43847136,78.2415711,78.06344895,78.25343108,78.25343108,27.3145801,656.6884753,84.62161838,85.05989482
52691,21.94911544,7.418342879,4.601681704,2.408043346,7.761567155,11.75114755,3.193313059,2.993020974,76.56226828,76.56226828,77.15306334,77.12984794,77.51628198,77.39612188,77.5704326,77.45116719,78.05354449,77.50419881,78.38226645,78.15916431,78.37174902,78.37174902,27.22521523,651.9216834,84.62755513,85.1558097
52701,23.43646881,7.8289859,4.968556568,2.736215337,7.997242068,11.67737562,3.312637622,2.992661053,76.58716597,76.58716597,77.13987966,77.14713207,77.55706155,77.43712495,77.62575695,77.50022583,78.12162547,77.57451508,78.47384563,78.27021024,78.5194962,78.5194962,27.5239983,644.4856543,84.62585522,84.90290101
52711,24.02547003,9.271245709,4.264022626,2.129246523,8.748190099,11.70993756,3.345788948,2.992441307,76.61659989,76.61659989,77.24290919,77.17514557,77.6032005,77.44634287,77.65377116,77.56583201,78.16575213,77.6291571,78.52625323,78.35551188,78.59763857,78.59763857,27.33786669,636.9841415,84.37705634,86.74745882
52721,24.72965476,10.75668951,5.11806453,1.853539937,9.615815047,10.87400723,3.273146933,2.992158868,76.62859528,76.62859528,77.22345847,77.19012252,77.60833218,77.49466058,77.71797675,77.58506077,78.25009945,77.67456637,78.64126069,78.44590236,78.66789053,78.66789053,27.11665248,633.8409276,84.6553413,88.19016994
52731,25.09200775,11.16648769,5.109098223,2.796673832,10.31043277,9.982273087,2.96110179,2.991787851,76.65258394,76.65258394,77.25114467,77.20508556,77.61165983,77.4914991,77.7253322,77.61456876,78.23351144,77.72242325,78.64167944,78.4568386,78.72201671,78.72201671,27.04180533,615.1521097,84.38000243,87.29975325
52741,25.04638406,12.01646645,4.944515938,2.262201867,8.809728167,10.36263036,3.422773766,2.991544969,76.66076412,76.66076412,77.25704168,77.23808765,77.60796534,77.51420859,77.70776424,77.61020297,78.23406849,77.72051886,78.66506208,78.46992715,78.72660184,78.72660184,27.56852149,639.7458873,83.81253196,86.05337843
52751,25.45031674,12.04622373,5.350192949,3.082725977,8.625171006,9.924684458,3.939934321,2.991220671,76.6633435,76.6633435,77.29270373,77.24556633,77.64498102,77.53220423,77.75216441,77.60716491,78.250051,77.74231872,78.68104513,78.49642748,78.76272536,78.76272536,27.07493568,644.8400974,83.54061485,86.1856916
52761,25.17407109,11.59143204,5.394567778,3.266276239,8.700086699,9.290062663,4.15962974,2.991144444,76.65925644,76.65925644,77.40461247,77.30064358,77.64344702,77.5429772,77.71415665,77.61435771,78.317663,77.76226622,78.70367936,78.46692126,78.73590388,78.73590388,27.14402933,642.3932966,83.27428478,85.81355466
52771,27.01394057,11.76839851,5.747571432,2.501030741,8.66341955,8.669101944,4.042540251,2.990971386,76.645181,76.645181,77.51003999,77.44047087,77.85197332,77.71525226,77.86428051,77.75329237,78.52642281,77.9555778,78.82986936,78.61056356,78.87373101,78.87373101,27.24367467,658.6706542,83.34620859,85.81894102
52781,29.13262662,12.42343643,5.499749712,2.879273085,8.927387444,8.885777332,3.997868972,2.990849185,76.65231166,76.65231166,77.55023057,77.49536696,77.90619944,77.74620628,77.97109224,77.86704013,78.696122,78.16017805,78.96287197,78.81763569,79.05574362,79.05574362,27.26653802,653.4278067,83.32974372,85.88039319
52791,28.42495513,12.84425717,5.382475703,3.402001422,8.67352925,9.065900249,4.117181483,2.990609329,76.64149927,76.64149927,77.60784506,77.50356571,77.90119609,77.77924316,77.96116596,77.87255385,78.58101867,78.07282691,78.90617374,78.71148243,78.98673664,78.98673664,27.19095771,656.0720978,83.28067356,85.89939301
52801,28.71726058,11.80628803,5.874736336,3.123784297,8.592711986,8.829296596,4.320184224,2.990559557,76.63071583,76.63071583,77.59955968,77.52074124,77.9510422,77.7968665,78.04480147,77.92754653,78.62124475,78.10119159,78.89940601,78.68323185,79.00010967,79.00010967,27.01802006,657.8495104,83.26241362,85.99083637
52811,28.65082368,12.63101104,5.385060443,2.809399328,8.673237244,8.681704777,4.158775248,2.990501592,76.61369281,76.61369281,77.54598281,77.50947305,77.943354,77.81468774,78.07739184,77.9476056,78.64734691,78.11878941,78.86598204,78.64309509,78.97765092,78.97765092,27.00711724,659.2548097,83.35211676,86.02105041
52821,28.91587616,11.94745657,6.049718653,2.673043248,9.960952374,10.53978722,3.983477532,2.990435432,76.59732815,76.59732815,77.5439062,77.50786946,77.97016897,77.83367065,78.03483828,77.9542814,78.65111392,78.13195466,78.82924423,78.6580511,78.98320833,78.98320833,27.05105066,665.513173,84.56235638,88.5267843
52831,29.32474621,11.53460043,5.916234081,3.354540851,10.84006679,11.80567042,3.277003835,2.99046988,76.58280041,76.58280041,77.58210653,77.51585995,77.95824427,77.85016444,78.08176503,77.99449482,78.71258864,78.16925954,78.88400635,78.68081174,79.00238903,79.00238903,27.00770275,668.4568178,85.47952517,88.88362148
52841,30.07003201,11.84544063,6.369507453,3.693810877,11.85515187,12.59827457,3.869492919,2.990406771,76.56102458,76.56102458,77.59426319,77.50863556,77.94162142,77.84114977,78.1148191,78.00203898,78.69976912,78.18732107,78.91661495,78.71095818,79.04215918,79.04215918,26.72350365,664.4072274,85.83133618,90.01011784
52851,30.21980927,8.581195508,5.893457308,3.8799002,12.98921065,12.89520397,4.42008012,2.990230709,76.54986951,76.54986951,77.49962593,77.51043308,77.98302603,77.86890431,78.12019703,78.00048002,78.69172043,78.19247525,78.9027477,78.69597227,79.04350933,79.04350933,26.99843558,661.2671318,86.0705187,90.26666997
52861,30.84234184,8.234383802,6.302280582,3.693538346,12.98910235,13.08703342,4.503494468,2.990232883,76.54048495,76.54048495,77.55660588,77.49960324,77.93281264,77.85538904,78.08139545,78.03306112,78.7307929,78.21230175,78.91071471,78.75093326,79.08549227,79.08549227,26.9824581,667.5296528,86.12088448,90.35936921
52871,32.29234774,7.735912714,5.815694706,3.927255539,12.81135982,13.29314565,5.176778689,2.990308155,76.5332835,76.5332835,77.49443611,77.48330722,77.96999682,77.86460211,78.0796439,78.01027524,78.81161696,78.29088474,79.13879273,78.8774094,79.19787341,79.19787341,26.94289778,671.3089933,86.04525921,89.66714565
52881,34.53611985,8.784898795,5.799001213,4.135855709,10.97552487,13.54051984,5.132211786,2.990306262,76.4982987,76.4982987,77.42622705,77.36940867,77.84535418,77.77285387,78.04271788,77.97357316,78.8456281,78.31974763,79.26948284,79.08440799,79.34803435,79.34803435,26.99216332,672.9679118,85.93167722,87.26504011
52891,36.17843496,8.247067926,5.848770654,4.107833521,10.08771171,13.84011915,4.775852739,2.990157841,76.49064353,76.49064353,77.44359827,77.41661912,77.9290401,77.75785842,78.05502208,77.96909464,78.92283064,78.35599597,79.36951549,79.16474528,79.47604241,79.47604241,27.02554242,674.535361,86.02422925,86.40488083
52901,38.142222,7.803934223,6.424166271,3.721065325,9.594940359,13.39160195,4.764469969,2.990008295,76.46254345,76.46254345,77.15293333,77.20700693,77.68115803,77.57912165,77.8912744,77.85457656,78.89960806,78.38536158,79.42282989,79.25453669,79.61014898,79.61014898,27.03526413,672.897231,85.97466054,86.04820885
52911,37.34036576,8.047425262,6.190354841,3.467879383,9.730918294,13.0908193,5.623744877,2.989908418,76.44549415,76.44549415,77.10798123,77.116744,77.62378612,77.50474412,77.80190314,77.7334308,78.77845282,78.28502234,79.33792329,79.16470811,79.52703114,79.52703114,27.16224569,674.7401273,86.06650247,85.98215803
52921,37.63038755,7.828009019,5.517063974,3.734639069,9.75538726,13.56010785,4.052080521,2.989740448,76.43666736,76.43666736,77.0590349,77.08324391,77.5511266,77.45535629,77.77131078,77.68090961,78.71160564,78.22869509,79.29815162,79.12583226,79.54231305,79.54231305,27.00484966,673.944969,85.82089413,85.82211693
52931,36.25441659,7.98666969,6.289973677,3.448132495,9.479846698,13.80167958,5.003103593,2.989660598,76.43667685,76.43667685,77.14343758,77.07697418,77.54351414,77.45557554,77.78831249,77.66770299,78.55070348,78.06175709,79.15111599,79.01594765,79.42884321,79.42884321,26.85680084,679.784445,86.00056815,85.86282502
52941,34.23944177,7.46176647,6.253711946,3.436947778,8.923517207,13.7152264,3.801620152,2.989601776,76.44295745,76.44295745,77.10648167,77.06270204,77.53326939,77.43615661,77.76665553,77.65343041,78.46504504,77.94164136,79.05515883,78.88463366,79.26887858,79.26887858,26.66318794,667.3706212,85.92937165,85.77571477
52951,33.24978673,7.574483023,6.089591048,3.325686248,9.087501842,13.4508827,4.260439365,2.98956744,76.4824027,76.4824027,77.11030565,77.09300251,77.60988961,77.47451307,77.77390923,77.66739699,78.43940393,77.91689629,78.99438185,78.84332678,79.22667506,79.22667506,26.95457043,670.4327601,86.08942611,85.81374522
52961,33.78510191,8.003026532,6.275720562,3.286671442,9.340298907,11.74865669,5.859288819,2.989481989,76.51523257,76.51523257,77.16274839,77.10720644,77.60529776,77.51870143,77.79773562,77.70196394,78.4849378,77.95593916,79.00925899,78.85126642,79.30376689,79.30376689,26.8734048,664.2419592,84.47563753,85.78900866
52971,32.13286129,8.020358531,5.830726875,3.492371305,9.11491086,13.22503611,4.107275214,2.989423782,76.55100978,76.55100978,77.18090621,77.15167427,77.59561588,77.48776218,77.78827739,77.68243636,78.46742314,77.97131914,79.0624604,78.87716533,79.20322411,79.20322411,26.73932783,664.2263679,85.626363,85.76049179
52981,32.59656796,7.562224959,5.875023822,3.128010838,9.170200191,13.28579502,4.571544095,2.989322229,76.58550024,76.58550024,77.22818079,77.18401885,77.6901677,77.54785389,77.82532219,77.7266414,78.48947664,77.95577869,79.06638815,78.87348435,79.27607986,79.27607986,26.99342456,647.0395155,85.65743073,85.6227743
52991,31.70325351,7.240268067,5.794103378,3.244635995,9.433902214,13.54927485,4.640810303,2.989168866,76.62185182,76.62185182,77.22230567,77.21703477,77.72027557,77.57706646,77.85364018,77.76905646,78.48713846,77.98230676,79.08598113,78.93291074,79.23882991,79.23882991,27.07435784,676.7607648,86.03435383,85.74988322
53001,31.79355375,7.87671624,5.983101617,3.714477609,9.241981375,13.9384794,5.291480896,2.989126858,76.6425435,76.6425435,77.25207472,77.24856948,77.73860899,77.60524532,77.87286881,77.7981307,78.52941707,77.98699057,79.06940543,78.92416776,79.26701239,79.26701239,26.83950322,677.5673567,86.29788031,85.9646366
53011,31.3862652,7.796255993,5.657490227,3.263871965,9.625076641,13.26481161,5.004801687,2.988951567,76.66872245,76.66872245,77.31275769,77.25918168,77.76421377,77.64942232,77.91391379,77.81075712,78.56240797,78.03631533,78.98177627,78.78820258,79.25972276,79.25972276,26.88542215,674.3378707,85.70280783,85.91089225
53021,30.53435444,7.885831899,6.205084267,2.924661773,9.644442005,13.08668993,4.209509619,2.988906526,76.70452938,76.70452938,77.34997196,77.30615316,77.77538398,77.65634093,77.93739135,77.85728253,78.59080979,78.030703,79.09499476,78.89470556,79.2252407,79.2252407,27.00811951,680.6076677,85.78728387,85.49535506
53031,31.00978307,8.365044221,5.17337365,2.654824951,9.25462036,13.32494083,5.057209173,2.988728998,76.74620765,76.74620765,77.35480237,77.3297136,77.80252531,77.66043431,77.91217118,77.83720912,78.57521089,78.06030625,79.12952394,78.9384093,79.30631923,79.30631923,27.04156885,680.2054112,85.23787869,85.72788624
53041,30.21657846,8.123283457,6.482514254,3.886228562,8.69558235,12.97977512,5.874431145,2.988629304,76.78151936,76.78151936,77.36423345,77.36026648,77.82658977,77.71739201,77.97852807,77.87760865,78.63687165,78.06378425,79.15426228,78.90272511,79.27622862,79.27622862,26.77484025,671.2060905,85.88019886,86.17947627
53051,32.14618567,8.269144625,6.49896947,3.21618302,8.717603612,13.64114651,4.525953876,2.988521745,76.81832007,76.81832007,77.45226593,77.4195014,77.90104249,77.77908956,78.0780438,77.96817296,78.71200017,78.1621817,79.28399961,79.04655802,79.47243504,79.47243504,26.7476041,672.7984859,86.60131851,86.54310476
53061,32.06404528,7.711585403,7.482724239,4.508632868,9.170437472,14.23008355,4.920631987,2.98840793,76.84643856,76.84643856,77.4739455,77.46241658,77.91777802,77.7691968,78.03190012,77.9068134,78.68151889,78.17556095,79.24322232,79.09104484,79.49387253,79.49387253,26.63056738,668.9245579,87.02597874,86.86222669
53071,30.88504623,8.497290385,7.224190934,3.888749026,9.609628513,14.73327825,3.80029311,2.988400186,76.86056277,76.86056277,77.49528908,77.46424337,77.96368722,77.83367819,78.06908263,77.97398058,78.75025646,78.19640846,79.24974899,79.07183572,79.41065685,79.41065685,26.63751426,664.0787699,87.11511237,86.80246546
53081,30.39919632,8.513101207,7.076872845,4.047191415,9.420617884,13.9104473,5.782465638,2.988403597,76.89573906,76.89573906,77.5690769,77.49846061,77.91488737,77.788459,78.00215711,77.92294301,78.66788661,78.13261514,79.20519607,78.99863878,79.40571497,79.40571497,26.65661033,666.848831,87.23767484,87.01743954
53091,31.42483625,8.326019176,7.143661152,4.361341206,9.406808842,14.46103589,5.532313461,2.98843284,76.90494497,76.90494497,77.55884427,77.51779806,78.0396205,77.84762725,78.16045668,77.99553792,78.69550552,78.14501645,79.18984838,79.02670607,79.49957969,79.49957969,26.7762254,667.6782903,87.1955796,87.04407692
53101,32.03330407,7.930514051,7.196265989,4.575252835,9.542761176,13.88794048,5.015114554,2.988349992,76.91834119,76.91834119,77.58400583,77.54256169,78.06572754,77.93795532,78.19685747,78.13666287,78.83842837,78.30941537,79.40752518,79.19894976,79.56328822,79.56328822,26.84453814,664.3760447,87.1863309,87.06696034
53111,34.40300556,8.187415297,7.274069474,4.452929223,9.439880592,14.34940716,6.107643358,2.988343083,76.92758598,76.92758598,77.54839084,77.54672525,78.14910613,77.98911041,78.35206836,78.21019588,78.94844254,78.38899126,79.53455402,79.37207759,79.76820265,79.76820265,26.91881854,673.017804,87.36171689,87.16084507
53121,34.52714648,8.752791954,7.935719477,4.522484194,9.945933265,14.90282447,5.762991372,2.988382646,76.91843496,76.91843496,77.60249312,77.53480823,78.11637794,77.99196182,78.30501814,78.20901943,78.98262424,78.42652799,79.61260245,79.46332872,79.76926407,79.76926407,26.78129572,675.4583683,87.31292448,87.1130532
53131,35.97880348,8.065146087,7.318870056,4.022274447,10.05190785,13.98034037,6.041246027,2.98848479,76.89142713,76.89142713,77.57675732,77.52483416,78.09454366,77.97482687,78.30063792,78.21985577,78.97824377,78.45571417,79.57554692,79.39650893,79.86201476,79.86201476,26.75928741,665.4362558,87.30234527,87.05142365
53141,35.99810486,8.175461423,7.749464075,4.867149863,10.16553396,14.65538468,6.185591412,2.988383389,76.87392376,76.87392376,77.54418673,77.53968384,78.11476437,77.97826473,78.32936235,78.2174756,78.97474453,78.4578095,79.62195489,79.40084239,79.84620586,79.84620586,26.9491023,660.9636204,87.24052949,86.98266636
53151,36.54826773,8.509751246,7.335361863,4.636484603,10.26567053,14.62774796,5.446119511,2.988411018,76.86540927,76.86540927,77.5038509,77.51815785,78.09748925,77.97553474,78.34386293,78.2210112,78.98924589,78.4418766,79.55991754,79.47935016,79.88308918,79.88308918,26.98336083,666.2802669,87.30000929,87.23413699
53161,37.28947124,7.99095001,7.068390737,4.522437213,10.23493372,15.65605607,6.065975632,2.988360501,76.85367328,76.85367328,77.51279812,77.49896777,78.08456404,77.94851223,78.30699365,78.21323265,78.97318675,78.46117487,79.6163686,79.44091059,79.93260417,79.93260417,26.93483656,658.6768907,87.18912854,87.14500303
53171,37.28413114,8.574475806,7.568870598,3.844278335,10.07389338,13.46571909,5.701891115,2.9884247,76.82565563,76.82565563,77.53028659,77.49797164,78.13682535,77.96116596,78.32524206,78.20999875,79.01068184,78.46443044,79.66416094,79.44013812,79.90407947,79.90407947,26.93519304,660.6455571,87.30347498,86.68838979
53181,38.43790689,8.564511923,7.062933556,4.305682708,9.756924025,14.52757869,5.507265825,2.988410751,76.81133644,76.81133644,77.46058726,77.45450206,78.04367706,77.94298097,78.26677733,78.20635865,79.01554541,78.46571336,79.59114213,79.49871321,79.98503843,79.98503843,26.8487885,660.2973505,87.23991132,86.83598478
53191,38.43880341,7.804167452,7.51315421,4.136073288,9.981971368,13.9713913,5.72957186,2.988381054,76.79903076,76.79903076,77.45718439,77.4537164,78.07757573,77.91288166,78.30470447,78.19863601,79.01699753,78.44836817,79.62817859,79.47487627,79.97283831,79.97283831,26.90324044,656.5647841,87.15747282,86.80374917
53201,37.77054942,8.226079741,7.160360997,4.400266639,9.529147724,14.89755582,5.854861457,2.988475687,76.77173228,76.77173228,77.45679109,77.4423163,78.03283347,77.92855717,78.30180716,78.15948766,78.98590289,78.46919115,79.64676583,79.45183694,79.89026481,79.89026481,26.82381479,652.6357667,86.95965394,86.70370539
53211,38.25490494,8.236723998,7.096533297,3.961129261,9.487580073,14.53078122,6.252450312,2.988525457,76.76758708,76.76758708,77.41089181,77.42976952,77.99880439,77.91869524,78.28277026,78.1771495,79.00110426,78.43650364,79.69688131,79.43772162,79.92605791,79.92605791,27.05173409,651.7335479,86.97336748,86.61180138
53221,37.91180152,8.647851616,7.35224392,4.400320689,10.04350726,14.20821238,6.077318013,2.988515211,76.73877487,76.73877487,77.42904103,77.40576855,78.01508105,77.890442,78.19991576,78.14352525,78.95449817,78.43801157,79.52203471,79.4099124,79.8689285,79.8689285,26.87669714,655.9941411,86.94350297,86.55179404
53231,38.18931801,8.221335297,7.09925793,4.080636758,9.865588031,14.06643869,6.791785562,2.988504609,76.71531678,76.71531678,77.40478404,77.3900189,77.95860488,77.87111162,78.21773117,78.11860027,78.90406005,78.40435879,79.57386967,79.42504414,79.8683945,79.8683945,26.90538931,658.2185054,86.75729687,86.60405547
53241,37.41866851,7.997345324,7.263114629,4.541987036,10.46582905,13.87151138,6.569182425,2.988442631,76.72094045,76.72094045,77.34920408,77.37572347,77.98055949,77.84428485,78.17725367,78.09244436,78.89602907,78.36813245,79.49287986,79.34920283,79.81045403,79.81045403,27.0988038,666.5401225,86.11124038,86.71836948
53251,37.9580479,7.783805591,7.910718289,4.647581666,9.490055479,11.83370623,6.302219859,2.988416149,76.68843166,76.68843166,77.35063978,77.35331535,77.92973199,77.80017078,78.1543969,78.0698115,78.83691798,78.33766703,79.53693604,79.35118492,79.82250747,79.82250747,26.74166539,664.3812418,85.13069034,86.71130141
53261,37.08686397,8.260756572,7.54915859,4.11377365,9.8845121,11.16066205,6.352027543,2.988329351,76.6720637,76.6720637,77.33511766,77.32173417,77.8930031,77.7777632,78.09663299,78.03263472,78.79638224,78.30071331,79.4704371,79.23097707,79.73429755,79.73429755,26.89729187,661.8772729,84.58990612,86.73037997
53271,37.84620827,8.097992983,8.024109362,4.52495635,9.973035872,10.63483089,5.242566269,2.988190965,76.65794994,76.65794994,77.35410194,77.32256939,77.91442499,77.78598273,78.14020852,78.00214226,78.81064454,78.27738103,79.42114204,79.29380293,79.78302699,79.78302699,26.84933786,665.217977,84.48669833,86.76083549
53281,38.1469963,8.118116335,7.448756269,3.955161704,9.77288706,10.02882716,5.314850366,2.988185291,76.66647791,76.66647791,77.3282977,77.30804898,77.87954122,77.79943269,78.12792509,78.04177346,78.83595605,78.3257402,79.45809244,79.26965729,79.81639793,79.81639793,26.84222455,660.6569907,84.41070688,86.75940765
53291,36.67206511,8.017276239,7.86256611,3.988344276,9.48065288,9.995069723,6.109603614,2.988053544,76.69255392,76.69255392,77.33635581,77.31854982,77.90324471,77.81373786,78.17937667,78.03683464,78.87935428,78.29752877,79.41421248,79.19198566,79.72081765,79.72081765,26.86316156,655.1771549,84.40020513,86.73246457
53301,35.81175424,7.903792176,7.509487632,3.635317533,9.694521787,10.6425508,6.048367733,2.988009112,76.71403411,76.71403411,77.34065119,77.3460151,77.98284898,77.83560974,78.20975243,78.09025845,78.85423319,78.32387686,79.27652172,79.16395457,79.67130005,79.67130005,26.73231014,644.3931457,84.32559575,86.71472027
53311,34.50119031,7.761777586,7.253517953,4.138212943,9.541268919,10.05567007,5.864665155,2.987890151,76.74961954,76.74961954,77.41465175,77.37576179,77.98350681,77.87565056,78.20682991,78.09897203,78.89472468,78.34914991,79.24763901,79.08740507,79.59877505,79.59877505,26.87529219,655.2374414,84.28920116,86.59238053
53321,32.36803106,7.992467133,7.790033107,4.127173056,9.505328094,9.919660709,6.454054962,2.987930636,76.79275396,76.79275396,77.44471308,77.40897755,78.05498839,77.90662961,78.2709281,78.14069256,78.94360901,78.40631172,79.26250844,79.0436417,79.46571405,79.46571405,26.79088845,666.9881137,84.41880555,86.87490161
53331,32.55008571,8.042973057,7.720384299,4.257702461,9.894231178,10.38640311,5.522790594,2.987857304,76.82140846,76.82140846,77.47498893,77.42318857,78.02287961,77.93583351,78.25425916,78.14595337,78.93275758,78.40038384,79.2077935,79.08157598,79.50946864,79.50946864,26.89116855,671.1801049,84.55385905,86.9939437
