Timestamp,exp_heatgen,heatgen_m6,heatgen_m5,heatgen_m4,heatgen_m3,heatgen_m2,heatgen_m1,exp_flowrate,exp_inlet,m6_in,m6_out,m5_in,m5_out,m4_in,m4_out,m3_in,m3_out,m2_in,m2_out,m1_in,m1_out,exp_outlet,Tamb,DNI,m2_T_WB,m3_T_WB
48123,30.86745554,6.700876406,1.153117087,5.898844214,9.252161893,7.454509499,0.407946437,2.999115652,75.59759415,74.39752114,74.94881747,75.03508943,75.12995899,75.04090691,75.52621822,75.42955869,76.19075507,75.6893313,76.30263073,76.20820766,76.24177034,76.24177034,26.65215629,614.645544,92.94411841,83.60692988
48133,32.72712304,6.746445145,1.686168306,5.795521408,9.532321688,8.520643577,0.44602292,2.999127311,75.58773022,74.3875438,74.94258701,75.01784178,75.15656614,75.03037172,75.50718058,75.42685473,76.21109744,75.67476862,76.3757786,76.18200981,76.21870498,76.21870498,26.44761091,615.2513252,92.97509614,83.62509359
48143,33.38869731,7.117416739,1.242850568,6.21153028,10.23111508,8.156085891,0.429698749,2.99908198,75.56266748,74.37840585,74.96397847,75.01627268,75.11852597,75.05296753,75.56400997,75.40380575,76.24555228,75.67745076,76.34847801,76.20661957,76.24197226,76.24197226,26.82023951,615.1712567,92.99082702,83.60424988
48153,33.77351872,7.009260251,1.710666315,6.763792529,9.633067594,8.357566344,0.299165685,2.999164592,75.54082301,74.36518475,74.94184311,75.00606316,75.14680126,75.02396308,75.58042658,75.41887985,76.21140128,75.66589874,76.35348349,76.22460259,76.24921523,76.24921523,26.92462918,617.2983386,92.95983754,83.59507362
48163,33.11362215,7.135490117,1.626347595,5.708531391,9.665646309,8.194341248,0.783265485,2.999147289,75.52469843,74.35810686,74.94515365,74.9959798,75.1297817,75.0328984,75.50254729,75.40454528,76.19975157,75.69251024,76.3666702,76.19617155,76.2606119,76.2606119,26.95776831,616.7989642,92.97392875,83.58135957
48173,33.34634008,7.168759416,1.504016751,6.385948073,9.799254692,8.085835571,0.402525576,2.999252987,75.49175442,74.34142073,74.93118385,74.98339693,75.10713014,74.99682188,75.52218427,75.39800364,76.20417367,75.66896366,76.33417326,76.20775369,76.24086886,76.24086886,26.48217482,619.0419347,93.00438477,83.59142689
48183,33.3098291,6.908980338,1.686254831,6.475759095,9.445773294,8.300778946,0.4922826,2.999280653,75.48012234,74.3320612,74.90044744,74.98720352,75.12592791,75.02098964,75.55373574,75.40628521,76.18336768,75.69917266,76.38205903,76.21782535,76.25832433,76.25832433,26.72953053,617.635469,92.98930858,83.58593356
48193,33.56167596,6.757808034,1.822276987,6.587391555,10.00351485,8.096941434,0.293743094,2.999336183,75.46299485,74.32008949,74.87602883,74.97164226,75.12155411,74.99893966,75.54085948,75.39945017,76.22240155,75.68405889,76.35016368,76.22195405,76.24611918,76.24611918,26.6907161,617.5195804,92.96820208,83.57083821
48203,32.12889012,6.874380256,1.672750033,5.766223635,9.609495562,7.934046277,0.271994357,2.999448583,75.4320111,74.30292942,74.86843752,74.95475467,75.09236034,74.98048582,75.45483348,75.37920637,76.16971364,75.67388377,76.32656332,76.19387875,76.21625386,76.21625386,26.54044592,616.2321638,92.91591042,83.56600896
48213,33.60005179,7.24325061,1.379037072,6.49534039,10.01775947,8.236182669,0.228481582,2.999531266,75.41821204,74.29176244,74.88759855,74.94207434,75.05551513,74.98391543,75.5182278,75.3488499,76.17291953,75.63636728,76.31388285,76.20021715,76.21901225,76.21901225,26.61560441,616.1447206,92.88532313,83.57483759
48223,33.1087199,6.675539849,1.542249775,6.324033647,9.509196131,8.508252521,0.549447975,2.99955592,75.39571543,74.27396812,74.82309933,74.90660023,75.033466,74.9305414,75.45075765,75.36192936,76.1441577,75.61745063,76.31734115,76.15892525,76.20412295,76.20412295,26.7140463,615.7169865,92.90830365,83.57096722
48233,32.76537649,7.68328342,1.509656115,5.641483942,9.697173538,7.855682606,0.37809687,2.999648265,75.35282909,74.25219905,74.88420799,74.90242243,75.02660322,74.9281536,75.39220889,75.32709798,76.12476482,75.61260159,76.25879169,76.13460985,76.16571122,76.16571122,26.34260521,615.5104941,92.91002214,83.5217723
48243,32.42094247,6.918857302,1.55596496,5.927349143,9.137222223,8.473513141,0.408035697,2.999777191,75.33502826,74.23628084,74.80538541,74.88260781,75.01059236,74.91706521,75.40461414,75.33167202,76.08324627,75.590102,76.28708344,76.12822015,76.16178277,76.16178277,26.35238256,614.7951456,92.86570647,83.52402485
48253,33.07605514,7.244634293,1.419964867,6.196696703,9.529003668,8.547022457,0.138733149,2.999799575,75.32849773,74.23374697,74.82964361,74.87048354,74.98728064,74.91210091,75.42180099,75.29448791,76.07828195,75.58178148,76.28480411,76.13131085,76.14272214,76.14272214,26.56471442,614.3147349,92.89037131,83.46621355
48263,32.75345023,6.750111853,1.670261732,6.047210895,9.651616139,8.223482339,0.410767271,2.999862269,75.31329675,74.2171292,74.77233802,74.86378499,75.00116702,74.88369869,75.38109264,75.28689439,76.08075714,75.57933418,76.25573036,76.09127342,76.12505976,76.12505976,26.89449427,613.9660157,92.84918694,83.47082956
48273,32.81954695,7.381732506,1.232309314,6.014640445,9.730618721,8.092999315,0.367246646,2.999898419,75.32147638,74.1933409,74.80049434,74.84981346,74.95117189,74.86413342,75.35884244,75.24473054,76.04508176,75.53649905,76.20215475,76.08737059,76.11757692,76.11757692,26.81955922,612.8650743,91.81339064,83.27760741
48283,37.85671032,9.74501027,1.779077714,5.758876005,10.68809148,10.80784825,-0.922193398,2.999871582,75.383633,74.16732178,74.96886389,74.95157383,75.09790571,74.97439624,75.44807266,75.30890089,76.18801287,75.67271667,76.56167884,76.35493146,76.27907963,76.27907963,26.48742033,612.0117131,86.35585906,84.46799345
48293,36.96221256,7.849173503,1.392807844,6.360119088,9.885681275,11.71926388,-0.244833025,2.99989767,75.42658832,74.16795509,74.81355608,74.88466834,74.99922794,74.8976458,75.42077084,75.30352646,76.1166319,75.64921855,76.61313767,76.44688915,76.42675144,76.42675144,26.68087994,612.4636785,86.671627,83.64285474
48303,34.53774063,7.311589985,1.319411072,6.428378957,9.146103606,9.646700556,0.685556452,3.000014712,75.47665965,74.17208839,74.77344923,74.84166005,74.95017846,74.86134999,75.39006884,75.29251435,76.04475957,75.56436924,76.35778736,76.25687537,76.31326075,76.31326075,26.54609981,612.8292542,83.96096457,83.50182745
48313,34.12851096,7.717944733,1.387451969,5.775599059,9.353054206,9.206171689,0.688289307,3.000078773,75.50678956,74.19760926,74.83237826,74.81316767,74.92727985,74.86731503,75.34233414,75.25395336,76.02320334,75.49291713,76.25008663,76.11024227,76.16685122,76.16685122,26.47600097,611.4923216,83.39930436,83.42733801
48323,32.82768516,7.020854789,1.99685879,6.001450633,8.485288382,8.534278652,0.788953914,3.000104273,75.53556243,74.2166731,74.79410443,74.8278444,74.99207637,74.86364431,75.35723458,75.29234742,75.99022133,75.50916006,76.21106318,76.04280263,76.10769027,76.10769027,26.61755595,611.4986428,82.45478083,83.35713239
48333,33.52880117,7.194637264,1.768304752,6.227145427,8.936742939,8.855153423,0.546817361,3.000052944,75.58594012,74.24250812,74.83424234,74.86144098,75.00687797,74.90216336,75.41432469,75.29126284,76.02627927,75.52955538,76.25786135,76.05648557,76.10145942,76.10145942,26.57406214,611.0730157,83.64900824,83.72693431
48343,32.70678254,7.004534429,1.645833977,5.971243292,9.382623248,8.452270216,0.250277376,2.99996359,75.63595618,74.28525295,74.86136902,74.91033834,75.04570657,74.93092327,75.42205216,75.29831906,76.0700306,75.54287657,76.2380675,76.12171699,76.14230206,76.14230206,26.85559559,611.2078679,82.36794615,83.58738617
48353,31.97659764,7.122953247,1.5098236,5.576821103,9.589433312,7.924566937,0.25299944,2.99998202,75.69789944,74.30810969,74.893962,74.94118047,75.06536122,74.98100782,75.43969306,75.30365377,76.0923704,75.60862353,76.26040737,76.14092429,76.16173312,76.16173312,26.7804932,609.7613679,82.28091431,83.51137705
48363,32.00731807,6.89778228,1.428220782,5.644868372,9.43443761,8.422459898,0.179549133,3.000001899,75.75953875,74.35166303,74.91899161,74.96232114,75.0797894,74.99185603,75.45613498,75.36193671,76.13790003,75.59441183,76.28714204,76.13163501,76.14640256,76.14640256,26.88122881,608.7078355,82.29172076,83.48492493
