!timestamp,south. LightingFraction,east. LightingFraction,west. LightingFraction,roof. LightingFraction,!surfaces: ,!generated by:  ,!ROM limit: ,Latitude,!dataVersion
7401600,0.680612809,0.7,0.351236508,0.680612809,,,,,
7405200,0.696428493,0.7,0.184246811,0.696428493,,,,,
7408800,0.7,0.7,0.034918385,0.7,,,,,
7412400,0.258698,0.258698,0.258698,0.258698,,,,,
7416000,0.172,0.172,0.172,0.172,,,,,
7419600,0.172,0.172,0.172,0.172,,,,,
7423200,0.172,0.172,0.172,0.172,,,,,
7426800,0.0862,0.0862,0.0862,0.0862,,,,,
7430400,0.05,0.05,0.05,0.05,,,,,
7434000,0.05,0.05,0.05,0.05,,,,,
7437600,0.05,0.05,0.05,0.05,,,,,
7441200,0.05,0.05,0.05,0.05,,,,,
7444800,0.05,0.05,0.05,0.05,,,,,
7448400,0.05,0.05,0.05,0.05,,,,,
7452000,0.7,0.037286233,0.7,0.7,,,,,
7455600,0.696655817,0.184815508,0.7,0.696655817,,,,,
7459200,0.681245682,0.35156262,0.7,0.681245682,,,,,
7462800,0.657413614,0.495677705,0.7,0.657413614,,,,,
7466400,0.631761346,0.606511763,0.7,0.631761346,,,,,
7470000,0.612073737,0.676220665,0.7,0.612073737,,,,,
7473600,0.604684854,0.7,0.7,0.604684854,,,,,
7477200,0.612258625,0.7,0.676227484,0.612258625,,,,,
7480800,0.632078654,0.7,0.606530619,0.632078654,,,,,
7484400,0.657769282,0.7,0.495709326,0.657769282,,,,,
7488000,0.681566866,0.7,0.35162104,0.681566866,,,,,
7491600,0.696818249,0.7,0.185196042,0.696818249,,,,,
7495200,0.7,0.7,0.039653619,0.7,,,,,
7498800,0.258698,0.258698,0.258698,0.258698,,,,,
7502400,0.172,0.172,0.172,0.172,,,,,
7506000,0.172,0.172,0.172,0.172,,,,,
7509600,0.172,0.172,0.172,0.172,,,,,
7513200,0.0862,0.0862,0.0862,0.0862,,,,,
7516800,0.05,0.05,0.05,0.05,,,,,
7520400,0.05,0.05,0.05,0.05,,,,,
7524000,0.05,0.05,0.05,0.05,,,,,
7527600,0.05,0.05,0.05,0.05,,,,,
7531200,0.05,0.05,0.05,0.05,,,,,
7534800,0.05,0.05,0.05,0.05,,,,,
7538400,0.7,0.041953352,0.7,0.7,,,,,
7542000,0.697042884,0.185680625,0.7,0.697042884,,,,,
7545600,0.682179033,0.351896925,0.7,0.682179033,,,,,
7549200,0.658880061,0.495914033,0.7,0.658880061,,,,,
7552800,0.633708319,0.606576103,0.7,0.633708319,,,,,
7556400,0.614297607,0.676231416,0.7,0.614297607,,,,,
7560000,0.607071183,0.7,0.7,0.607071183,,,,,
7563600,0.614479828,0.7,0.676239119,0.614479828,,,,,
7567200,0.634019828,0.7,0.606599494,0.634019828,,,,,
7570800,0.659228273,0.7,0.495955566,0.659228273,,,,,
7574400,0.682494453,0.7,0.352067324,0.682494453,,,,,
7578000,0.69719528,0.7,0.186109951,0.69719528,,,,,
7581600,0.7,0.7,0.04442139,0.7,,,,,
7585200,0.05,0.05,0.05,0.05,,,,,
7588800,0.05,0.05,0.05,0.05,,,,,
7592400,0.05,0.05,0.05,0.05,,,,,
7596000,0.05,0.05,0.05,0.05,,,,,
7599600,0.05,0.05,0.05,0.05,,,,,
7603200,0.05,0.05,0.05,0.05,,,,,
7606800,0.05,0.05,0.05,0.05,,,,,
7610400,0.05,0.05,0.05,0.05,,,,,
7614000,0.05,0.05,0.05,0.05,,,,,
7617600,0.05,0.05,0.05,0.05,,,,,
7621200,0.05,0.05,0.05,0.05,,,,,
7624800,0.7,0.046786979,0.7,0.7,,,,,
7628400,0.697395691,0.186811739,0.7,0.697395691,,,,,
7632000,0.683112944,0.352337669,0.7,0.683112944,,,,,
7635600,0.660334368,0.496082471,0.7,0.660334368,,,,,
7639200,0.635619588,0.606668477,0.7,0.635619588,,,,,
7642800,0.616537669,0.676266535,0.7,0.616537669,,,,,
7646400,0.609429386,0.7,0.7,0.609429386,,,,,
7650000,0.616734107,0.7,0.676259685,0.616734107,,,,,
7653600,0.635925329,0.7,0.606696387,0.635925329,,,,,
7657200,0.660675103,0.7,0.496133914,0.660675103,,,,,
7660800,0.68341911,0.7,0.352529562,0.68341911,,,,,
7664400,0.697538362,0.7,0.187288192,0.697538362,,,,,
7668000,0.7,0.7,0.049084949,0.7,,,,,
7671600,0.05,0.05,0.05,0.05,,,,,
7675200,0.05,0.05,0.05,0.05,,,,,
7678800,0.05,0.05,0.05,0.05,,,,,
7682400,0.05,0.05,0.05,0.05,,,,,
7686000,0.05,0.05,0.05,0.05,,,,,
7689600,0.05,0.05,0.05,0.05,,,,,
7693200,0.05,0.05,0.05,0.05,,,,,
7696800,0.05,0.05,0.05,0.05,,,,,
7700400,0.05,0.05,0.05,0.05,,,,,
7704000,0.05,0.05,0.05,0.05,,,,,
7707600,0.05,0.05,0.05,0.05,,,,,
7711200,0.7,0.051449216,0.7,0.7,,,,,
7714800,0.69773487,0.187906813,0.7,0.69773487,,,,,
7718400,0.683996334,0.352886508,0.7,0.683996334,,,,,
7722000,0.661727572,0.496332119,0.7,0.661727572,,,,,
7725600,0.637495342,0.606788781,0.7,0.637495342,,,,,
7729200,0.618712787,0.676284587,0.7,0.618712787,,,,,
7732800,0.611759353,0.7,0.7,0.611759353,,,,,
7736400,0.618906265,0.7,0.676278831,0.618906265,,,,,
7740000,0.637822892,0.7,0.606792238,0.637822892,,,,,
7743600,0.662101649,0.7,0.496423371,0.662101649,,,,,
7747200,0.684290666,0.7,0.353006152,0.684290666,,,,,
7750800,0.697867582,0.7,0.188430158,0.697867582,,,,,
7754400,0.7,0.7,0.053914458,0.7,,,,,
7758000,0.258698,0.258698,0.258698,0.258698,,,,,
7761600,0.172,0.172,0.172,0.172,,,,,
7765200,0.172,0.172,0.172,0.172,,,,,
7768800,0.172,0.172,0.172,0.172,,,,,
7772400,0.0862,0.0862,0.0862,0.0862,,,,,
7776000,0.05,0.05,0.05,0.05,,,,,
7779600,0.05,0.05,0.05,0.05,,,,,
7783200,0.05,0.05,0.05,0.05,,,,,
7786800,0.05,0.05,0.05,0.05,,,,,
7790400,0.05,0.05,0.05,0.05,,,,,
7794000,0.05,0.05,0.05,0.05,,,,,
7797600,0.7,0.056210366,0.7,0.7,,,,,
7801200,0.698041104,0.189146819,0.7,0.698041104,,,,,
7804800,0.684850866,0.353402285,0.7,0.684850866,,,,,
7808400,0.663119917,0.496582775,0.7,0.663119917,,,,,
7812000,0.639336538,0.606866682,0.7,0.639336538,,,,,
7815600,0.620918562,0.676312657,0.7,0.620918562,,,,,
7819200,0.614002315,0.7,0.7,0.614002315,,,,,
7822800,0.621092614,0.7,0.676323073,0.621092614,,,,,
7826400,0.639630846,0.7,0.606903583,0.639630846,,,,,
7830000,0.663485686,0.7,0.49668509,0.663485686,,,,,
7833600,0.685139178,0.7,0.353635519,0.685139178,,,,,
7837200,0.69816418,0.7,0.189714873,0.69816418,,,,,
7840800,0.7,0.7,0.058572353,0.7,,,,,
7844400,0.258698,0.258698,0.258698,0.258698,,,,,
7848000,0.172,0.172,0.172,0.172,,,,,
7851600,0.172,0.172,0.172,0.172,,,,,
7855200,0.172,0.172,0.172,0.172,,,,,
7858800,0.0862,0.0862,0.0862,0.0862,,,,,
7862400,0.05,0.05,0.05,0.05,,,,,
7866000,0.05,0.05,0.05,0.05,,,,,
7869600,0.05,0.05,0.05,0.05,,,,,
7873200,0.05,0.05,0.05,0.05,,,,,
7876800,0.05,0.05,0.05,0.05,,,,,
7880400,0.05,0.05,0.05,0.05,,,,,
7884000,0.7,0.060866743,0.7,0.7,,,,,
7887600,0.698324819,0.190604736,0.7,0.698324819,,,,,
7891200,0.68570401,0.354028993,0.7,0.68570401,,,,,
7894800,0.664481283,0.496874563,0.7,0.664481283,,,,,
7898400,0.641168578,0.607014387,0.7,0.641168578,,,,,
7902000,0.623043098,0.676339366,0.7,0.623043098,,,,,
7905600,0.616276217,0.7,0.7,0.616276217,,,,,
7909200,0.623214445,0.7,0.676350692,0.623214445,,,,,
7912800,0.641431406,0.7,0.607013754,0.641431406,,,,,
7916400,0.664828383,0.7,0.496917294,0.664828383,,,,,
7920000,0.685980629,0.7,0.354188768,0.685980629,,,,,
7923600,0.698438141,0.7,0.191103001,0.698438141,,,,,
7927200,0.7,0.7,0.063227089,0.7,,,,,
7930800,0.258698,0.258698,0.258698,0.258698,,,,,
7934400,0.172,0.172,0.172,0.172,,,,,
7938000,0.172,0.172,0.172,0.172,,,,,
7941600,0.172,0.172,0.172,0.172,,,,,
7945200,0.0862,0.0862,0.0862,0.0862,,,,,
7948800,0.05,0.05,0.05,0.05,,,,,
7952400,0.05,0.05,0.05,0.05,,,,,
7956000,0.05,0.05,0.05,0.05,,,,,
7959600,0.05,0.05,0.05,0.05,,,,,
7963200,0.05,0.05,0.05,0.05,,,,,
7966800,0.05,0.05,0.05,0.05,,,,,
7970400,0.7,0.065519836,0.7,0.7,,,,,
7974000,0.698593239,0.192024622,0.7,0.698593239,,,,,
7977600,0.686506568,0.354663476,0.7,0.686506568,,,,,
7981200,0.665839788,0.497169852,0.7,0.665839788,,,,,
7984800,0.642939475,0.607148136,0.7,0.642939475,,,,,
7988400,0.625134277,0.676378027,0.7,0.625134277,,,,,
7992000,0.618464351,0.7,0.7,0.618464351,,,,,
7995600,0.625318756,0.7,0.676375622,0.625318756,,,,,
7999200,0.643223338,0.7,0.607123917,0.643223338,,,,,
8002800,0.666151104,0.7,0.497260384,0.666151104,,,,,
8006400,0.686774542,0.7,0.354842735,0.686774542,,,,,
8010000,0.698689563,0.7,0.192591916,0.698689563,,,,,
8013600,0.7,0.7,0.067878414,0.7,,,,,
8017200,0.258698,0.258698,0.258698,0.258698,,,,,
8020800,0.172,0.172,0.172,0.172,,,,,
8024400,0.172,0.172,0.172,0.172,,,,,
8028000,0.172,0.172,0.172,0.172,,,,,
8031600,0.0862,0.0862,0.0862,0.0862,,,,,
8035200,0.05,0.05,0.05,0.05,,,,,
8038800,0.05,0.05,0.05,0.05,,,,,
8042400,0.05,0.05,0.05,0.05,,,,,
8046000,0.05,0.05,0.05,0.05,,,,,
8049600,0.05,0.05,0.05,0.05,,,,,
8053200,0.05,0.05,0.05,0.05,,,,,
8056800,0.7,0.070169396,0.7,0.7,,,,,
8060400,0.698830931,0.193458836,0.7,0.698830931,,,,,
8064000,0.687304095,0.355316192,0.7,0.687304095,,,,,
8067600,0.667129373,0.497472431,0.7,0.667129373,,,,,
8071200,0.644676814,0.607239382,0.7,0.644676814,,,,,
8074800,0.627162763,0.676400155,0.7,0.627162763,,,,,
8078400,0.620625281,0.7,0.7,0.620625281,,,,,
8082000,0.627344314,0.7,0.676398859,0.627344314,,,,,
8085600,0.644979789,0.7,0.607262464,0.644979789,,,,,
8089200,0.667433535,0.7,0.497572459,0.667433535,,,,,
8092800,0.687543142,0.7,0.355554076,0.687543142,,,,,
8096400,0.698925072,0.7,0.194155412,0.698925072,,,,,
8100000,0.7,0.7,0.072526079,0.7,,,,,
8103600,0.258698,0.258698,0.258698,0.258698,,,,,
8107200,0.172,0.172,0.172,0.172,,,,,
8110800,0.172,0.172,0.172,0.172,,,,,
8114400,0.172,0.172,0.172,0.172,,,,,
8118000,0.0862,0.0862,0.0862,0.0862,,,,,
8121600,0.05,0.05,0.05,0.05,,,,,
8125200,0.05,0.05,0.05,0.05,,,,,
8128800,0.05,0.05,0.05,0.05,,,,,
8132400,0.05,0.05,0.05,0.05,,,,,
8136000,0.05,0.05,0.05,0.05,,,,,
8139600,0.05,0.05,0.05,0.05,,,,,
8143200,0.7,0.074815172,0.7,0.7,,,,,
8146800,0.699046386,0.19510353,0.7,0.699046386,,,,,
8150400,0.688053176,0.355970568,0.7,0.688053176,,,,,
8154000,0.668389249,0.497814372,0.7,0.668389249,,,,,
8157600,0.646404118,0.60740126,0.7,0.646404118,,,,,
8161200,0.629218443,0.676434179,0.7,0.629218443,,,,,
8164800,0.622758911,0.7,0.7,0.622758911,,,,,
8168400,0.629396981,0.7,0.676434026,0.629396981,,,,,
8172000,0.646676929,0.7,0.607386066,0.646676929,,,,,
8175600,0.668712889,0.7,0.497888126,0.668712889,,,,,
8179200,0.688306066,0.7,0.35628455,0.688306066,,,,,
8182800,0.699131067,0.7,0.19584019,0.699131067,,,,,
8186400,0.7,0.7,0.077169834,0.7,,,,,
8190000,0.05,0.05,0.05,0.05,,,,,
8193600,0.05,0.05,0.05,0.05,,,,,
8197200,0.05,0.05,0.05,0.05,,,,,
8200800,0.05,0.05,0.05,0.05,,,,,
8204400,0.05,0.05,0.05,0.05,,,,,
8208000,0.05,0.05,0.05,0.05,,,,,
8211600,0.05,0.05,0.05,0.05,,,,,
8215200,0.05,0.05,0.05,0.05,,,,,
8218800,0.05,0.05,0.05,0.05,,,,,
8222400,0.05,0.05,0.05,0.05,,,,,
8226000,0.05,0.05,0.05,0.05,,,,,
8229600,0.7,0.079456915,0.7,0.7,,,,,
8233200,0.699239578,0.196841781,0.7,0.699239578,,,,,
8236800,0.688779602,0.356776649,0.7,0.688779602,,,,,
8240400,0.669645769,0.49816025,0.7,0.669645769,,,,,
8244000,0.648072755,0.60754776,0.7,0.648072755,,,,,
8247600,0.631196308,0.676466538,0.7,0.631196308,,,,,
8251200,0.624865148,0.7,0.7,0.624865148,,,,,
8254800,0.631371904,0.7,0.676467509,0.631371904,,,,,
8258400,0.648363641,0.7,0.607580553,0.648363641,,,,,
8262000,0.66993564,0.7,0.498279232,0.66993564,,,,,
8265600,0.689021784,0.7,0.357013433,0.689021784,,,,,
8269200,0.699314777,0.7,0.197501652,0.699314777,,,,,
8272800,0.7,0.7,0.081641656,0.7,,,,,
8276400,0.05,0.05,0.05,0.05,,,,,
8280000,0.05,0.05,0.05,0.05,,,,,
8283600,0.05,0.05,0.05,0.05,,,,,
8287200,0.05,0.05,0.05,0.05,,,,,
8290800,0.05,0.05,0.05,0.05,,,,,
8294400,0.05,0.05,0.05,0.05,,,,,
8298000,0.05,0.05,0.05,0.05,,,,,
8301600,0.05,0.05,0.05,0.05,,,,,
8305200,0.05,0.05,0.05,0.05,,,,,
8308800,0.05,0.05,0.05,0.05,,,,,
8312400,0.05,0.05,0.05,0.05,,,,,
8316000,0.7,0.083993123,0.7,0.7,,,,,
8319600,0.69941056,0.198554856,0.7,0.69941056,,,,,
8323200,0.689497534,0.357505977,0.7,0.689497534,,,,,
8326800,0.670846297,0.498580771,0.7,0.670846297,,,,,
8330400,0.649731956,0.607695478,0.7,0.649731956,,,,,
8334000,0.633141374,0.676511214,0.7,0.633141374,,,,,
8337600,0.626889549,0.7,0.7,0.626889549,,,,,
8341200,0.633314032,0.7,0.676513305,0.633314032,,,,,
8344800,0.649969631,0.7,0.607715159,0.649969631,,,,,
8348400,0.671154586,0.7,0.498674822,0.671154586,,,,,
8352000,0.689712918,0.7,0.357796766,0.689712918,,,,,
8355600,0.699476472,0.7,0.199367832,0.699476472,,,,,
8359200,0.7,0.7,0.086277012,0.7,,,,,
8362800,0.258698,0.258698,0.258698,0.258698,,,,,
8366400,0.172,0.172,0.172,0.172,,,,,
8370000,0.172,0.172,0.172,0.172,,,,,
8373600,0.172,0.172,0.172,0.172,,,,,
8377200,0.0862,0.0862,0.0862,0.0862,,,,,
8380800,0.05,0.05,0.05,0.05,,,,,
8384400,0.05,0.05,0.05,0.05,,,,,
8388000,0.05,0.05,0.05,0.05,,,,,
8391600,0.05,0.05,0.05,0.05,,,,,
8395200,0.05,0.05,0.05,0.05,,,,,
8398800,0.05,0.05,0.05,0.05,,,,,
8402400,0.7,0.088559808,0.7,0.7,,,,,
8406000,0.69955954,0.200355088,0.7,0.69955954,,,,,
8409600,0.690171951,0.358326091,0.7,0.690171951,,,,,
8413200,0.672034105,0.498932891,0.7,0.672034105,,,,,
8416800,0.651334218,0.607826915,0.7,0.651334218,,,,,
8420400,0.635068236,0.676554522,0.7,0.635068236,,,,,
8424000,0.628941451,0.7,0.7,0.628941451,,,,,
8427600,0.635195923,0.7,0.676543028,0.635195923,,,,,
8431200,0.651589424,0.7,0.607894819,0.651589424,,,,,
8434800,0.67233481,0.7,0.499036952,0.67233481,,,,,
8438400,0.690397201,0.7,0.358600082,0.690397201,,,,,
8442000,0.699612258,0.7,0.201217833,0.699612258,,,,,
8445600,0.7,0.7,0.090740299,0.7,,,,,
8449200,0.258698,0.258698,0.258698,0.258698,,,,,
8452800,0.172,0.172,0.172,0.172,,,,,
8456400,0.172,0.172,0.172,0.172,,,,,
8460000,0.172,0.172,0.172,0.172,,,,,
8463600,0.0862,0.0862,0.0862,0.0862,,,,,
8467200,0.05,0.05,0.05,0.05,,,,,
8470800,0.05,0.05,0.05,0.05,,,,,
8474400,0.05,0.05,0.05,0.05,,,,,
8478000,0.05,0.05,0.05,0.05,,,,,
8481600,0.05,0.05,0.05,0.05,,,,,
8485200,0.05,0.05,0.05,0.05,,,,,
8488800,0.7,0.093087048,0.7,0.7,,,,,
8492400,0.699683154,0.202368098,0.7,0.699683154,,,,,
8496000,0.690822062,0.359199561,0.7,0.690822062,,,,,
8499600,0.673200892,0.49939738,0.7,0.673200892,,,,,
8503200,0.652925317,0.60802992,0.7,0.652925317,,,,,
8506800,0.636934825,0.676582152,0.7,0.636934825,,,,,
8510400,0.630912773,0.7,0.7,0.630912773,,,,,
8514000,0.63710162,0.7,0.676586513,0.63710162,,,,,
8517600,0.653176502,0.7,0.608032531,0.653176502,,,,,
8521200,0.673461459,0.7,0.499470465,0.673461459,,,,,
8524800,0.69103904,0.7,0.359491601,0.69103904,,,,,
8528400,0.699730747,0.7,0.203135087,0.699730747,,,,,
8532000,0.7,0.7,0.095265264,0.7,,,,,
8535600,0.258698,0.258698,0.258698,0.258698,,,,,
8539200,0.172,0.172,0.172,0.172,,,,,
8542800,0.172,0.172,0.172,0.172,,,,,
8546400,0.172,0.172,0.172,0.172,,,,,
8550000,0.0862,0.0862,0.0862,0.0862,,,,,
8553600,0.05,0.05,0.05,0.05,,,,,
8557200,0.05,0.05,0.05,0.05,,,,,
8560800,0.05,0.05,0.05,0.05,,,,,
8564400,0.05,0.05,0.05,0.05,,,,,
8568000,0.05,0.05,0.05,0.05,,,,,
8571600,0.05,0.05,0.05,0.05,,,,,
8575200,0.7,0.097543316,0.7,0.7,,,,,
8578800,0.69978912,0.204332035,0.7,0.69978912,,,,,
8582400,0.691448038,0.360125688,0.7,0.691448038,,,,,
8586000,0.674297996,0.499785225,0.7,0.674297996,,,,,
8589600,0.654461033,0.608215581,0.7,0.654461033,,,,,
8593200,0.638769208,0.676622442,0.7,0.638769208,,,,,
8596800,0.632857785,0.7,0.7,0.632857785,,,,,
8600400,0.638933101,0.7,0.676627934,0.638933101,,,,,
8604000,0.654706951,0.7,0.608222552,0.654706951,,,,,
8607600,0.674583859,0.7,0.49990886,0.674583859,,,,,
8611200,0.691656803,0.7,0.360435535,0.691656803,,,,,
8614800,0.699827519,0.7,0.205132707,0.699827519,,,,,
8618400,0.7,0.7,0.099719171,0.7,,,,,
8622000,0.258698,0.258698,0.258698,0.258698,,,,,
8625600,0.172,0.172,0.172,0.172,,,,,
8629200,0.172,0.172,0.172,0.172,,,,,
8632800,0.172,0.172,0.172,0.172,,,,,
8636400,0.0862,0.0862,0.0862,0.0862,,,,,
8640000,0.05,0.05,0.05,0.05,,,,,
8643600,0.05,0.05,0.05,0.05,,,,,
8647200,0.05,0.05,0.05,0.05,,,,,
8650800,0.05,0.05,0.05,0.05,,,,,
8654400,0.05,0.05,0.05,0.05,,,,,
8658000,0.05,0.05,0.05,0.05,,,,,
8661600,0.7,0.101994729,0.7,0.7,,,,,
8665200,0.699871196,0.20626577,0.7,0.699871196,,,,,
8668800,0.692050053,0.361103743,0.7,0.692050053,,,,,
8672400,0.675398953,0.500251861,0.7,0.675398953,,,,,
8676000,0.655986601,0.608403633,0.7,0.655986601,,,,,
8679600,0.640571455,0.67667535,0.7,0.640571455,,,,,
8683200,0.634776405,0.7,0.7,0.634776405,,,,,
8686800,0.640732454,0.7,0.676681968,0.640732454,,,,,
8690400,0.656227222,0.7,0.608415002,0.656227222,,,,,
8694000,0.675677412,0.7,0.500385241,0.675677412,,,,,
8697600,0.692249117,0.7,0.361332401,0.692249117,,,,,
8701200,0.699900744,0.7,0.207214472,0.699900744,,,,,
8704800,0.7,0.7,0.104168114,0.7,,,,,
8708400,0.258698,0.258698,0.258698,0.258698,,,,,
8712000,0.172,0.172,0.172,0.172,,,,,
8715600,0.172,0.172,0.172,0.172,,,,,
8719200,0.172,0.172,0.172,0.172,,,,,
8722800,0.0862,0.0862,0.0862,0.0862,,,,,
8726400,0.05,0.05,0.05,0.05,,,,,
8730000,0.05,0.05,0.05,0.05,,,,,
8733600,0.05,0.05,0.05,0.05,,,,,
8737200,0.05,0.05,0.05,0.05,,,,,
8740800,0.05,0.05,0.05,0.05,,,,,
8744400,0.05,0.05,0.05,0.05,,,,,
8748000,0.7,0.106441062,0.7,0.7,,,,,
8751600,0.699934652,0.208382034,0.7,0.699934652,,,,,
8755200,0.692642096,0.362004743,0.7,0.692642096,,,,,
8758800,0.676463749,0.500681442,0.7,0.676463749,,,,,
8762400,0.657458521,0.608573454,0.7,0.657458521,,,,,
8766000,0.642315957,0.676712568,0.7,0.642315957,,,,,
8769600,0.636617764,0.7,0.7,0.636617764,,,,,
8773200,0.642474109,0.7,0.676720311,0.642474109,,,,,
8776800,0.65769397,0.7,0.608589133,0.65769397,,,,,
8780400,0.67673494,0.7,0.500824377,0.67673494,,,,,
8784000,0.69281936,0.7,0.36237858,0.69281936,,,,,
8787600,0.69995377,0.7,0.209250082,0.69995377,,,,,
8791200,0.7,0.7,0.108611871,0.7,,,,,
8794800,0.05,0.05,0.05,0.05,,,,,
8798400,0.05,0.05,0.05,0.05,,,,,
8802000,0.05,0.05,0.05,0.05,,,,,
8805600,0.05,0.05,0.05,0.05,,,,,
8809200,0.05,0.05,0.05,0.05,,,,,
8812800,0.05,0.05,0.05,0.05,,,,,
8816400,0.05,0.05,0.05,0.05,,,,,
8820000,0.05,0.05,0.05,0.05,,,,,
8823600,0.05,0.05,0.05,0.05,,,,,
8827200,0.05,0.05,0.05,0.05,,,,,
8830800,0.05,0.05,0.05,0.05,,,,,
8834400,0.7,0.110781385,0.7,0.7,,,,,
8838000,0.699975754,0.210458197,0.7,0.699975754,,,,,
8841600,0.693180159,0.363013973,0.7,0.693180159,,,,,
8845200,0.677507895,0.501222765,0.7,0.677507895,,,,,
8848800,0.658898449,0.608769722,0.7,0.658898449,,,,,
8852400,0.6440812,0.676765297,0.7,0.6440812,,,,,
8856000,0.638484081,0.7,0.7,0.638484081,,,,,
8859600,0.644197986,0.7,0.676758583,0.644197986,,,,,
8863200,0.659128764,0.7,0.608789681,0.659128764,,,,,
8866800,0.677742641,0.7,0.501329805,0.677742641,,,,,
8870400,0.693364717,0.7,0.363375484,0.693364717,,,,,
8874000,0.699986734,0.7,0.211353472,0.699986734,,,,,
8877600,0.7,0.7,0.112949578,0.7,,,,,
8881200,0.05,0.05,0.05,0.05,,,,,
8884800,0.05,0.05,0.05,0.05,,,,,
8888400,0.05,0.05,0.05,0.05,,,,,
8892000,0.05,0.05,0.05,0.05,,,,,
8895600,0.05,0.05,0.05,0.05,,,,,
8899200,0.05,0.05,0.05,0.05,,,,,
8902800,0.05,0.05,0.05,0.05,,,,,
8906400,0.05,0.05,0.05,0.05,,,,,
8910000,0.05,0.05,0.05,0.05,,,,,
8913600,0.05,0.05,0.05,0.05,,,,,
8917200,0.05,0.05,0.05,0.05,,,,,
8920800,0.7,0.115151321,0.7,0.7,,,,,
8924400,0.699996865,0.212717068,0.7,0.699996865,,,,,
8928000,0.693710288,0.364042943,0.7,0.693710288,,,,,
8931600,0.67848837,0.501679318,0.7,0.67848837,,,,,
8935200,0.660306628,0.608992231,0.7,0.660306628,,,,,
8938800,0.645775766,0.676815521,0.7,0.645775766,,,,,
8942400,0.640274402,0.7,0.7,0.640274402,,,,,
8946000,0.645890406,0.7,0.676809762,0.645890406,,,,,
8949600,0.660531848,0.7,0.609016437,0.660531848,,,,,
8953200,0.678745353,0.7,0.50184088,0.678745353,,,,,
8956800,0.693885662,0.7,0.364321393,0.693885662,,,,,
8960400,0.699999758,0.7,0.213638502,0.699999758,,,,,
8964000,0.7,0.7,0.117316758,0.7,,,,,
8967600,0.258698,0.258698,0.258698,0.258698,,,,,
8971200,0.172,0.172,0.172,0.172,,,,,
8974800,0.172,0.172,0.172,0.172,,,,,
8978400,0.172,0.172,0.172,0.172,,,,,
8982000,0.0862,0.0862,0.0862,0.0862,,,,,
8985600,0.05,0.05,0.05,0.05,,,,,
8989200,0.05,0.05,0.05,0.05,,,,,
8992800,0.05,0.05,0.05,0.05,,,,,
8996400,0.05,0.05,0.05,0.05,,,,,
9000000,0.05,0.05,0.05,0.05,,,,,
9003600,0.05,0.05,0.05,0.05,,,,,
9007200,0.7,0.119480798,0.7,0.7,,,,,
9010800,0.7,0.214923266,0.7,0.7,,,,,
9014400,0.694216186,0.365020238,0.7,0.694216186,,,,,
9018000,0.679470835,0.502216912,0.7,0.679470835,,,,,
9021600,0.661685288,0.609171691,0.7,0.661685288,,,,,
9025200,0.64740187,0.676862647,0.7,0.64740187,,,,,
9028800,0.641990759,0.7,0.7,0.641990759,,,,,
9032400,0.64755146,0.7,0.676873788,0.64755146,,,,,
9036000,0.661905469,0.7,0.609200125,0.661905469,,,,,
9039600,0.679714133,0.7,0.502311844,0.679714133,,,,,
9043200,0.694371682,0.7,0.365439976,0.694371682,,,,,
9046800,0.7,0.7,0.215869877,0.7,,,,,
9050400,0.7,0.7,0.121643414,0.7,,,,,
9054000,0.258698,0.258698,0.258698,0.258698,,,,,
9057600,0.172,0.172,0.172,0.172,,,,,
9061200,0.172,0.172,0.172,0.172,,,,,
9064800,0.172,0.172,0.172,0.172,,,,,
9068400,0.0862,0.0862,0.0862,0.0862,,,,,
9072000,0.05,0.05,0.05,0.05,,,,,
9075600,0.05,0.05,0.05,0.05,,,,,
9079200,0.05,0.05,0.05,0.05,,,,,
9082800,0.05,0.05,0.05,0.05,,,,,
9086400,0.05,0.05,0.05,0.05,,,,,
9090000,0.05,0.05,0.05,0.05,,,,,
9093600,0.7,0.123739128,0.7,0.7,,,,,
9097200,0.7,0.217190812,0.7,0.7,,,,,
9100800,0.694700502,0.366144653,0.7,0.694700502,,,,,
9104400,0.680419745,0.502713871,0.7,0.680419745,,,,,
9108000,0.663012518,0.609399318,0.7,0.663012518,,,,,
9111600,0.649010665,0.676910154,0.7,0.649010665,,,,,
9115200,0.643731161,0.7,0.7,0.643731161,,,,,
9118800,0.649157459,0.7,0.676922419,0.649157459,,,,,
9122400,0.663227767,0.7,0.609431878,0.663227767,,,,,
9126000,0.680656359,0.7,0.502817553,0.680656359,,,,,
9129600,0.694847718,0.7,0.366479076,0.694847718,,,,,
9133200,0.7,0.7,0.218045576,0.7,,,,,
9136800,0.7,0.7,0.125898858,0.7,,,,,
9140400,0.258698,0.258698,0.258698,0.258698,,,,,
9144000,0.172,0.172,0.172,0.172,,,,,
9147600,0.172,0.172,0.172,0.172,,,,,
9151200,0.172,0.172,0.172,0.172,,,,,
9154800,0.0862,0.0862,0.0862,0.0862,,,,,
9158400,0.05,0.05,0.05,0.05,,,,,
9162000,0.05,0.05,0.05,0.05,,,,,
9165600,0.05,0.05,0.05,0.05,,,,,
9169200,0.05,0.05,0.05,0.05,,,,,
9172800,0.05,0.05,0.05,0.05,,,,,
9176400,0.05,0.05,0.05,0.05,,,,,
9180000,0.7,0.127956832,0.7,0.7,,,,,
9183600,0.7,0.219396634,0.7,0.7,,,,,
9187200,0.69514883,0.367238625,0.7,0.69514883,,,,,
